print;athlas;story;page;image;music;label;rules;code;transfer_codes;scen;todos;actions;addons;—;«»;{comm}{ecomm}{say}{said}{page:}{3mm}{comm}{ecomm}{say}{said}{page:}{3mm};На этой странице, если ты <b>НЕ согласен</b> с выбором Гипнотизера — ты <b>можешь</b> явно сказать «нет!» и <b>выбрать другой вариант</b>.;На этой странице, если ты <b>НЕ согласен</b> с выбором Гипнотизера — ты <b>можешь</b> явно возразить «Но нет же!» и <b>выбрать другой вариант</b> действий самостоятельно.
1;common;black_beard;equality_bad;equality.jpg;; +GG;;$sack->add('GG');;— Чёрная Борода, сукин ты сын! — говорю я, подходя к капитану в алом, — Явился, ну надо же! Вот это мне сегодня везёт так везёт! А не потолковать ли нам, а, прославленный мореход? Я знаю, слыхал о тебе, да и кто не слыхал-то! Команда у меня тоже неплохая есть, да и корабль, и ветер попутный удачу мне приносит. Не начать ли нам с тобой дружить да плавать, да добычу пополам делить, на равных?;;Чтобы узнать ответ Черной Бороды, иди {page:two_captains_bad}{3mm};;;;;;
1;common;black_beard;personal_student_bad;personal_student.jpg;;;;;;Смех у Чёрной Бороды — как гарканье воронья над трупами, только ещё погромче будет. Слушает он меня, слушает, молчит недолго, а потом кааак блеснёт своими кровавыми глазами, да как загогочет! Все притихли снова, от страху-то. Да и я, признаться, вздрогнул и перекреститься захотелось. {3mm}Тут Борода — возьми и согласись, и мы прямо там ударяем по рукам. Теперь я — ученик самого Чёрного Бороды, грозы морей. Каррамба!;;Каррамба! Теперь вперед — {page:south_carolina_bad}{3mm};;;;;;
1;common;black_beard;two_captains_bad;two_captains.jpg;;;;;;Быть того не может, но недаром говорят, что наглость — это второе счастье и города берёт. Вот вроде бы Чёрная Борода — чем не крепость? Да только увидев его рожу на корабле, все торговые фрегаты заворачивают, чтобы, Боже упаси, не попасть ему в лапы… И что этот морской дьявол? Он согласился! Принял меня как равного, как брата! Ну, хотя бы брата по оружию, для начала… Хотя как подозрительно блестят его глаза, когда он крепко жмёт мою руку… Уж не задумал ли этот пёс чего?;;Каррамба! Теперь вперед — {page:south_carolina_bad}{3mm};;;;;;
1;common;black_beard;south_carolina_bad;south_carolina.jpg;;;;;;Много мы избороздили морей на кораблях рука об руку с Чёрной Бородой. Шутка ли, меня поддерживала с одной стороны Фортуна, а с другой — сам Дьявол! Йо-хо-хо! Вмиг обо мне понеслась слава как о лучшем моряке Вест-Индии, и я упиваюсь этой славой. Вот это я понимаю — жизнь! {3mm}Мы стоим в гавани у Южной Каролины. Здесь золотая жила: блокируя проход в порт, мы обираем всех и каждого, кто хочет пройти морем сюда. Некоторое время всё идёт хорошо. Но Фортуна отворачивается от нас, когда выясняется, что вся команда пала под мором болезней — и каких! От баб! Шлюх проклятых! {3mm}Выбор у нас небольшой, но решать, что делать — надо срочно! То ли матросов побить грязными тряпками за это, то ли прощеньице у губернатора вымаливать, лекаря и снадобья всякие… а может, и вовсе пригрозить взять заложников, чай несложно, да и отрезать им всем уши, если лекарей не пришлют? ;Что же делать — ругать матросню, просить губернатора по-хорошему или пригрозить заложниками?;{comm}Ругать матросов{ecomm}{say}Надо вправить мозги на место этим идиотам, чтобы думали тем, что в голове, а не тем, что промеж ног! Ишь, докатились!{said}Решительно отправляйся {page:scold_sailors}{3mm}{comm}Просить губернатора по-хорошему{ecomm}{say}Иногда пирату надо пользоваться не только саблей, но и дипломатией. Будем надеяться, губернатор не знает, насколько у нас бедственное положение...{said}Иди {page:talk_governor}{3mm}{comm}Взять заложников{ecomm}{say}Пираты мы или кто? Жизни нескольких десятков человек вряд ли дороже нескольких доз хины и прочих снадобий, губернатор не станет долго ломаться!{said}Приняв такое решение, ступай {page:take_hostages_weakness};;;;;;
1;common;black_beard;bb_good;meet_bb.jpg;;;;;;Ром льётся рекой, а потолка даже не видно из-за трубочного дыма. Я пью и смеюсь в компании случайных знакомых. Внезапно в баре повисает звенящая тишина. Я смотрю на дверь и понимаю, почему. Сюда явился сам дьявол! Он высоченный, едва проходит в двери. В ярко-красной куртке и таких же ярко-красных штанах, голову его венчает чёрная шляпа… А лицо! Эти налитые кровью глаза будто пронзали каждого, кто стоит или сидит перед ним. Косматые волосы выбиваются из под шляпы, а борода — густая, огромная и чернее смолы — росла от глаз и никогда не знала бритвы! Нас точно навестил сам морской дьявол, и имя ему — Чёрная Борода. <br>Я слыхал, ему всегда сопутствует Фортуна! Хотел бы я как-нибудь сойтись с ним поближе.;Что же мне делать? Предложить ему свою дружбу, как равный предлагает равному? Или использовать лесть и напроситься к нему, чтобы поучиться мореходству?;{comm}Предложить дружбу, как равный равному{ecomm}{say}Мы оба капитаны, и вместе сможем достичь большего.{said}{2mm}Иди {page:equality_good}{3mm}{comm}Польстить и попроситься в ученики{ecomm}{say}Чёрная Борода — прославлен в этих морях, а я — нет. Пока что.{said}{2mm}Отправляйся {page:learning_good}{3mm};НЕ согласен с Гипнотизером? Тогда крикни {quot}Карааамба!!!{quot}, явно возрази ему и сам прими решение — ты же пират!;;;;;
1;common;black_beard;learning_good;learning.jpg;; -G;;$sack->drop('G');;Ну не могу же я упустить такой шанс! Я подхожу к Чёрной Бороде, пока остальные молча пялятся на живую легенду, как будто он восстал из ада прямо у них на глазах. Я признаюсь ему, насколько мне сильно улыбается удача, раз мы с ним встретились в этой дыре! <br>— Эх, капитан Чёрная Борода, я слышал, что ты любимец Фортуны, и говорят, что танцам с ней обучить нельзя. А мне почему-то кажется, что коли положишь глаз на кого, решишь его взять к себе, то и твоя судьба непременно устроится, и тот, кого обучать возьмёшься, не оплошает! — говорю я, — К чему я это всё? Ну не попусту же глотку драть, бери меня в ученики морехода! Буду тебе подручный, да ещё с командой, тебя вдвойне бояться будут, а я приказы исполнять. Глянь только на моих парней! Ну, что, берёшь меня в ученики?;;Чтобы узнать ответ Черной Бороды, иди {page:personal_student_good}{3mm};;;;;;
1;common;black_beard;equality_good;equality.jpg;; +GG;;$sack->add('GG');;— Чёрная Борода, сукин ты сын! — говорю я, подходя к капитану в алом, — Явился, ну надо же! Вот это мне сегодня везёт так везёт! А не потолковать ли нам, а, прославленный мореход? Я знаю, слыхал о тебе, да и кто не слыхал-то! Команда у меня тоже неплохая есть, да и корабль, и ветер попутный удачу мне приносит. Не начать ли нам с тобой дружить да плавать, да добычу пополам делить, на равных?;;Чтобы узнать ответ Черной Бороды, иди {page:two_captains_good}{3mm};;;;;;
1;common;black_beard;personal_student_good;personal_student.jpg;;;;"$_SESSION['labels']['passed'] = $sack->has('GGBB||GGGB');";;Смех у Чёрной Бороды — как гарканье воронья над трупами, только ещё погромче будет. Слушает он меня, слушает, молчит недолго, а потом кааак блеснёт своими кровавыми глазами, да как загогочет! Все притихли снова, от страху-то. Да и я, признаться, вздрогнул и перекреститься захотелось. {3mm}Тут Борода — возьми и согласись, и мы прямо там ударяем по рукам. Теперь я — ученик самого Чёрного Бороды, грозы морей. Каррамба!;;{if:$_SESSION['labels']['passed']}отправляйся {page:south_carolina_good}{else}отправляйся {page:south_carolina_bald}{endif};;;;;;
1;common;black_beard;two_captains_good;two_captains.jpg;;;;;;Быть того не может, но недаром говорят, что наглость — это второе счастье и города берёт. Вот вроде бы Чёрная Борода — чем не крепость? Да только увидев его рожу на корабле, все торговые фрегаты заворачивают, чтобы, Боже упаси, не попасть ему в лапы… И что этот морской дьявол? Он согласился! Принял меня как равного, как брата! Ну, хотя бы брата по оружию, для начала… Хотя как подозрительно блестят его глаза, когда он крепко жмёт мою руку… Уж не задумал ли этот пёс чего?;;Каррамба! Теперь вперед — {page:south_carolina_bald}{3mm};;;;;;
1;common;black_beard;south_carolina_bald;south_carolina.jpg;;;;;;Много мы избороздили морей на кораблях рука об руку с Чёрной Бородой. Шутка ли, меня поддерживала с одной стороны Фортуна, а с другой — сам Дьявол! Йо-хо-хо! Вмиг обо мне понеслась слава как о лучшем моряке Вест-Индии, и я упиваюсь этой славой. Вот это я понимаю — жизнь! {3mm}Мы стоим в гавани у Южной Каролины. Здесь золотая жила: блокируя проход в порт, мы обираем всех и каждого, кто хочет пройти морем сюда. Некоторое время всё идёт хорошо. Но Фортуна отворачивается от нас, когда выясняется, что вся команда пала под мором болезней — и каких! От баб! Шлюх проклятых! {3mm}Выбор у нас небольшой, но решать, что делать — надо срочно! То ли матросов побить грязными тряпками за это, то ли прощеньице у губернатора вымаливать, лекаря и снадобья всякие… а может, и вовсе пригрозить взять заложников, чай несложно, да и отрезать им всем уши, если лекарей не пришлют? ;Что же делать — ругать матросню, просить губернатора по-хорошему или пригрозить заложниками?;{comm}Ругать матросов{ecomm}{say}Надо вправить мозги на место этим идиотам, чтобы думали тем, что в голове, а не тем, что промеж ног! Ишь, докатились!{said}Решительно отправляйся {page:scold_sailors}{3mm}{comm}Просить губернатора по-хорошему{ecomm}{say}Иногда пирату надо пользоваться не только саблей, но и дипломатией. Будем надеяться, губернатор не знает, насколько у нас бедственное положение...{said}Иди {page:talk_governor}{3mm}{comm}Взять заложников{ecomm}{say}Пираты мы или кто? Жизни нескольких десятков человек вряд ли дороже нескольких доз хины и прочих снадобий, губернатор не станет долго ломаться!{said}Приняв такое решение, ступай {page:take_hostages_bald};;;;;;
1;common;black_beard;south_carolina_good;south_carolina.jpg;;;;;;Много мы избороздили морей на кораблях рука об руку с Чёрной Бородой. Шутка ли, меня поддерживала с одной стороны Фортуна, а с другой — сам Дьявол! Йо-хо-хо! Вмиг обо мне понеслась слава как о лучшем моряке Вест-Индии, и я упиваюсь этой славой. Вот это я понимаю — жизнь! {3mm}Мы стоим в гавани у Южной Каролины. Здесь золотая жила: блокируя проход в порт, мы обираем всех и каждого, кто хочет пройти морем сюда. Некоторое время всё идёт хорошо. Но Фортуна отворачивается от нас, когда выясняется, что вся команда пала под мором болезней — и каких! От баб! Шлюх проклятых! {3mm}Выбор у нас небольшой, но решать, что делать — надо срочно! То ли матросов побить грязными тряпками за это, то ли прощеньице у губернатора вымаливать, лекаря и снадобья всякие… а может, и вовсе пригрозить взять заложников, чай несложно, да и отрезать им всем уши, если лекарей не пришлют? ;Что же делать — ругать матросню, просить губернатора по-хорошему или пригрозить заложниками?;{comm}Ругать матросов{ecomm}{say}Надо вправить мозги на место этим идиотам, чтобы думали тем, что в голове, а не тем, что промеж ног! Ишь, докатились!{said}Решительно отправляйся {page:scold_sailors}{3mm}{comm}Просить губернатора по-хорошему{ecomm}{say}Иногда пирату надо пользоваться не только саблей, но и дипломатией. Будем надеяться, губернатор не знает, насколько у нас бедственное положение...{said}Иди {page:talk_governor}{3mm}{comm}Взять заложников{ecomm}{say}Пираты мы или кто? Жизни нескольких десятков человек вряд ли дороже нескольких доз хины и прочих снадобий, губернатор не станет долго ломаться!{said}{if: (strtoupper($patient['character_name']) == 'JONATHAN TEACH')}Приняв такое решение, ступай {page:mor_choice}{else}Приняв такое решение, ступай {page:welldone}{endif};;;;;;
1;common;black_beard;scold_sailors;;; +RR;;$sack->add('RR');;Сам бы по рожам половой тряпкой исходил им всем, да руки марать неохота об этих псов треклятых! А вот пристрелить парочку не помешало бы…{3mm}Ух, крепко от меня моим парням влетает, ой крепко, я беснуюсь и ругаюсь, думаю, не уймусь никогда, но решаю пойти поспать, может, что на рассвете и придёт в голову, что делать с этими болезными… <br>К сожалению, к рассвету в мою голову пришёл только свинец. Матросы поднимают бунт, а кто его возглавляет? Поразительно, но сам Чёрная Борода! Он надоумил моих парней, а теперь сам уходит в море с добычей...;;{awake:green_1};;;;;;
1;common;black_beard;talk_governor;;;;;;;Как бы ни хотелось не показывать слабости перед этой сухопутной крысой, перед губернатором, но увы, придётся, ничего не поделаешь… Когда шлюпка действительно привезла и медика, как мы просили, и лекарства, я даже удивлён. Ну всё, теперь-то костлявая уйдёт ни с чем, не видать ей моих парней! {3mm}Но нечего было удивляться: губернатор Каролины давно уже собирал весь доступный ему флот и моряков, выжидая подходящего момента. Теперь же, увидев нашу слабость и бедственное положение, он решает не мешкать. И вот уже часть его кораблей двигается к нам, намереваясь запереть нас в гавани, а остальные начинают неумолимо сближаться с нами, разворачиваясь бортами.{3mm}Чёрная Борода ведёт свой фрегат на прорыв, и я следую за ним. Пушки гремят, начинается светопреставление, над морем стелется дым  — и в последний момент, щедро засыпав противников ядрами и чудом избежав попаданий, фрегат Черной Бороды прорывается в открытое море.<br>— Полный вперёёёёёд! — Но нет, мне не удаётся повторить сумасшедший манёвр. <br> На эшафоте я задаю себе только один вопрос — неужели отвернулась от меня морская удача? А потом петля на моей шее затягивается и ломает мой хребет.;;{awake:red_2};;;;;;
1;common;black_beard;take_hostages_bald;take_hostages.jpg;; +GR;;$sack->add('GR');;Нечего этому старику-губернатору расслабляться, когда тут мы у него в гостях! А о гостях надо заботиться, иначе благополучия не видать, как собственных ушей. Или старик хочет на них полюбоваться? Угроза удаётся, и ещё как! Шлюпка привозит на корабль и медика, и лекарства, так что костлявой долго ещё не пировать на борту! {3mm}Но нечего было удивляться этому — губернатор Каролины давно уже собирал весь доступный ему флот и моряков, выжидая подходящего момента. Теперь же, увидев нашу слабость и бедственное положение, он решил не мешкать. И вот уже часть его кораблей идёт наперерез, намереваясь запереть нас в гавани, а остальные начинают неумолимо сближаться с нами, разворачиваясь бортами.<br>Нюх у Черной Бороды оказался получше моего — увидев такой поворот событий, он успевает развернуть свой фрегат и прорывается в открытое море, не моргнув даже своим кровавым глазом!<br>— Команда, слушай приказ! — я встал за штурвал, — Полный вперёд!.. Но повторить маневр Бороды уже не сумел. С больной командой много не навоюешь. <br>Эх, видимо, губернатор давно уже готовил облаву, да взял только меня!..;;{awake:green_2};;;;;;
1;common;black_beard;take_hostages_weakness;take_hostages.jpg;; +GR;;$sack->add('GR');;Нечего этому старику-губернатору расслабляться, когда тут мы у него в гостях! А о гостях надо заботиться, иначе благополучия не видать, как собственных ушей. Или старик хочет на них полюбоваться? Угроза действует, и ещё как! Шлюпка уже везёт на корабль и медика, и лекарства, так что костлявой долго ещё не пировать на борту! Приходится, конечно, оставить уютную гавань и выполнить свою часть сделки. Да вот незадача-то, фрегат Чёрной Бороды идёт вперёд, а мне стоило повернуть к выходу из гавани — сразу же по обоим бортам встают фрегаты Каролины! Борода прорывается в открытое море, не моргнув даже своим кровавым глазом!<br>— Команда, слушай приказ! — я встаю за штурвал, — Полный вперёд!..<br>Но повторить успех Бороды я не могу — много ли навоюешь с больной командой-то? Что ж, похоже губернатор давно уже готовился к облаве и копил силы. И в точности угадал момент. ;;{awake:green_2};;;;;;
