print;athlas;story;page;image;music;label;rules;code;transfer_codes;scen;todos;actions;addons;—;«»;{comm}{ecomm}{say}{said}{page:}{3mm}{comm}{ecomm}{say}{said}{page:}{3mm};На этой странице, если ты <b>НЕ согласен</b> с выбором Гипнотизера — ты <b>можешь</b> явно сказать «нет!» и <b>выбрать другой вариант</b>.;На этой странице, если ты <b>НЕ согласен</b> с выбором Гипнотизера — ты <b>можешь</b> явно возразить «Но нет же!» и <b>выбрать другой вариант</b> действий самостоятельно.
1;unknown;war;blue_enemy2;;Nazi German Hardcore Hell March.mp3;;;;;Внезапно, я улавливаю странный звук, доносящийся сквозь шум дождя и треск огня в камине... Шаги... Слаженный топот десятков и сотен ног. Сапоги... Отрывистые выкрики команд...{2mm}— Лос, лос, шнель!! — раздается со стороны входа. Я подскакиваю к двери и выглядываю наружу. Группа мужчин в касках и с автоматами поднимается по лестнице и входит на площадку, заставив меня попятиться в глубину комнаты. Зеленоватая полевая униформа, повязки на руках, кожанные ремни — да это же немцы!.. А я абсолютно безоружен, бросив свою винтовку у подножия лестницы. Это конец... Я успеваю только непроизвольно сжаться, когда мужчина направляет свою руку в сторону незванных гостей и произносит: ИМЕНЕМ!..;;Вот чёрт! Или {page:blue_thunderbolt2};;;;;;
1;unknown;war;blue_thunderbolt2;;Lightng.WAV;;;;;Остальные слова тонут в треске разряда, и комната исчезает во вспышке молнии…;;Восстановив зрение и слух, иди {page:blue_wiseman};;;;;;
1;unknown;war;blue_wiseman;;Argonnerwald.mp3;;;;;Я осторожно открываю глаза… Тот же идеальный порядок в комнате, тот же камин и кресло-качалка. Книги. У входной двери добавилось черных пятен и слегка дымящихся, бесформенных куч сажи… Фигура в балахоне стоит передо мной, лицо её скрыто капюшоном. Лишь взгляд... Глубокий... Оценивающий... Словно два Ока Провидения смотрят на меня из-под капюшона, и я понимаю, что если немедленно не отведу взгляда, то просто сойду с ума. А сходить с ума я пока явно не собираюсь...<br>— Ещё один облик, сэр? — тихо произношу я.<br>— Верно, — фигура кивает и её Голос заполняет, кажется, всё вокруг. — Но на этот раз гораздо более близкий к истинной сути. Настолько близкий, насколько позволяет твоё сознание и восприятие…<br>— Снова загадки?<br>— Да. Не думал же ты, что получишь прямые ответы?<br>— Я бы последовал им… Не раздумывая...<br>— И совершил бы ошибку.<br>— Я понимаю, — моя голова готова разорваться от Голоса. Но вместе с тем я понимаю, что шел к этому всю свою жизнь. Я человек мысли, аналитического склада ума. Привыкший полагаться на свой ум более, чем на твердость руки или переменчивое настроение других людей. И теперь все ответы стоят в одной комнате со мной. Это просто сводит с ума. И в тот момент, когда я готов поднять глаза и встретиться взглядом с таинственным собеседником, он опережает меня.<br>— Один любой вопрос. Ты получишь ответ, настолько полный, насколько позволит твой уровень восприятия реальности. Это моё Слово.{2mm}Я задыхаюсь от этого понимания… Я… Тысячи мыслей проносятся в моей голове… ;Узнать ли, что происходит в Салеме на самом деле? Спросить ли, кто такой Ньярли? Узнать ли, почему так важен Луиджи? Или познать всё про Лучезарную Дельту? А может — понять наконец всё про двух предыдущих мужчин? Или, коль скоро мой собеседник дал мне своё Слово, это шанс — шанс узнать, добра ли стоящая за ним Сила. Что же мне спросить? Что? ;{comm}СПРОСИТЬ, ЧТО ПРОИСХОДИТ В САЛЕМЕ НА САМОМ ДЕЛЕ{ecomm}{hidden}{say}— Я попробую объяснить, — произносит мой собеседник, — но будь готов: это долгий разговор. Как ты знаешь, космос поистине бесконечен. И в этом космосе есть не только время и пространство, которые суть одно и то же пространство с непривычным, непонятным тебе способом определения интервала, как их инварианта относительно преобразований. Космос — это еще и бездна смыслов. Ты сможешь различить среди них от силы шесть слоев. Например, сейчас ты на третьем слое, если принять за нулевой тот, где находится твоё физическое тело. Но суть в том, как слои влияют друг на друга, становясь отражениями и проекциями, как они...  {said}Иди {page:blue_enemy3}{ehidden}{3mm}{comm}УЗНАТЬ, КТО ТАКОЙ НЬЯРЛИ{ecomm}{hidden}{say}— Ответ на этот вопрос, — мой собеседник кивает, одобряя сделанный выбор, — зависит от точки зрения и глубины понимания реальности, на которую ты сумел подняться. Его можно счесть жертвой, но это не жертва в символически-метафорическом смысле, как определяющая ступень развёртки, нет. На высшем уровне понимания тебе следует трактовать его как Посланника, призванного обеспечить дальнейшее течение событий в соответствии с их ествественным ходом{semi} с другой стороны он и связующее звено, которое делает возможной трансляцию решения и выбора на физическую реальность Салема. Если же опуститься на этот уровень мироздания, то...{said}Иди {page:blue_enemy3}{ehidden}{3mm} {comm}ПОНЯТЬ, ПОЧЕМУ ТАК ВАЖЕН ЛУИДЖИ{ecomm}{hidden}{say}— Луиджи? — короткая заминка, словно бы мой собеседник потрясен самим фактом этого вопроса и теперь размышляет не об ответе, а о причинах, побудивших меня задать именно этот вопрос. — Представь себе сына. И мать, любую мать, у которой пропадает ребенок. Трудно вообразить и поверить, в то, на что способна женщина, доведенная до отчаяния. Это — могущественная сила, сила, непредсказуемая по своему эффекту и чудовищная по потенциалу. Ослепляющая и заставляющая забыть всё, что угодно… Ты спрашиваешь, так ли важен Луиджи, и мой ответ — нет… Гораздо важнее...   {said}Иди {page:blue_enemy3}{ehidden}{3mm} {comm}ПОЗНАТЬ СУТЬ ЛУЧЕЗАРНОЙ ДЕЛЬТЫ{ecomm}{hidden}{say}— Око Провидения — фигура кивает, одобряя вопрос. — Представь себе, просто задумайся на миг... Построить мир под верховенством Разума. Мир, где правит не право силы, но сила Права. Закон которого чутко реагирует на новые реалии и вызовы, но и предсказуем и понятен каждому. Не един для всех и слепо карает, но способен рассудить по справедливости и принять во внимание малейшие детали и обстоятельства. Упорядоченный, но развивающийся. Устойчивый для мириад, но не косный в своей догме. Теперь также представь себе и Монитор, как новую эпоху в истории. Среди самых элементарных вещей критичным будет точное счисление всех его координат среди горизонтов, а потому...   {said}Иди {page:blue_enemy3}{ehidden}{3mm} {comm}ВЫЯСНИТЬ, КТО ЭТИ ДВОЕ И В ЧЕМ БЫЛА ИХ ЗАДАЧА{ecomm}{hidden}{say}— Чемпионы, — Голос раздается у меня в голове, расставляя все по своим местам. — Суть люди, сама жизнь которых оказалась подчинена Чистому Разуму, осмыслению и созиданию вокруг себя мира по их пониманию. Не догме, но естественным и разумным нормам{semi}не вере, но стремлению к ответам и самому порядку мира, в котором это будет основной и единственной нормой бытия. Такие люди мыслят не на краткие мгновения вперед, но интересами поколений и человечества, поднимаясь в своем поиске все выше и выше. Но значит — и сила их есть моя Сила, потому что молния имеет электрическую природу, и свет во тьме космоса есть свет Разума, потому не удивительно, что...{said}Иди {page:blue_enemy3}{ehidden}{3mm} {comm}УЗНАТЬ, ДОБРА ЛИ ЭТА СИЛА ИЛИ ЗЛА{ecomm}{hidden}{say}— Этот вопрос лишен смысла, — фигура разводит руками словно бы в некоем разочаровании. — И ты знал это еще до того, как задал его. Понятие добра и зла обусловлены понимаем каждой личностью своей краткосрочной и долгосрочной пользы, культурным контекстом, в который погружена эта личность в процессе становления, и даже степенью осознания реальности. В конце концов это становится лишь оценкой, которую ты даешь единичным актам применения инструментов, к числу которых относится и твой собственный разум. Тогда как оценивать корректно лишь качество самого инструмента. Ты бы мог задать более полезный и осмысленный вопрос, но и тогда ответ был бы субъективен и именно тебе предстояло бы дать его себе самому. Но моё Слово прозвучало, пусть и не сказанное, а потому я сделаю это за тебя. Осознай, что само твоё присутствие здесь...{said}Иди {page:blue_enemy3}{ehidden}{3mm};На этой странице гипнотизер может дать тебе совет, но выбор ответа — за тобой.;;;;;
1;unknown;war;blue_enemy3;;machinegun.mp3;;;;;— ВПЕРЕЕЕЕЕЕД!! — я слышу крик и треск стрельбы пулемета. Они врываются в комнату беспорядочной толпой. Островерхие зеленые шапки-колпаки и блеск сабель, хруст сапогов и хищный лязг металла. Какофония труб... Гул, слитный и многоголосый: вперёд, всем вместе, и до конца! А это что еще за?.. Твою ж некуда! Это что… сиська? Вот прямо голая сиська, бесстыдно выставленная на обозрение среди горящих глаз и красных носов. Да какого же дьявола именно сейчас? <br>Фигура в балахоне вскидывает руки и с них срывается непрерывный уже поток электричества. Он сияет как индиго, переходя в ослепительный блеск золота.<br>Первые ряды нападающих обращаются в пепел, крик захлебывается, но сзади напирают всё новые и новые волны, что тащат факела и требуют расправы...;;Иди {page:blue_thunderbolt3};;;;;;
1;unknown;war;blue_thunderbolt3;;;;;"$sack->add('BBB')->msg('Твой лимит Синих Камней навсегда увеличился на 1. Отметь это в своей Книжке.');";;— Довольно! — мне кажется, что само моё сознание сейчас расплавится от Голоса. — Ты должен покинуть это место, ибо не выдержишь того, что должно здесь произойти!<br>— Но как же ответы? — отчаянно кричу я.<br>— Нет времени! — я понимаю, что спорить бессмысленно, — Сперва мы должны покончить с этой бесконечной войной! Победить. Лишь тогда у нас будет время для достойного разговора. Спасайся!<br>Я лечу в черноту, и вершина башни удаляется от меня, всё ещё озаряемая всполохами молний…;;{hypno_end};;;;;;
1;unknown;war;entry_green;;Stronghold _ Warfare.mp3;;;;;Сначала возвращаются запахи… Я чувствую запах дыма и пороха… Запах гари. Потом возвращается осязание. Я провожу рукой по лицу, стирая липкое. Это возвращает мне зрение. Я открываю глаза…{2mm}Монтауп горит, языки пламени от деревянных построек поднимаются к небу. Я вижу фигурки воинов, моих братьев, в боевой раскраске и с оружием в руках. И иные фигуры — чужаков. Бой в самом разгаре, и он, я четко понимаю это, уже проигран нами…{2mm}Только теперь возвращается слух.<br>— Поднимайся! — сахем Метаком, сын великого Массасойта, протягивает мне руку. — Вставай и сражайся! — кричит мне вождь. А перед моими глазами молнией проходит вся моя жизнь и эта война.{2mm}... {2mm}Мы были великим племенем. Мы были сильны. Мы чтили духов предков и уважали иных духов, живущих в лесах бок о бок с нами. Мы чтили Великого Духа охоты. Мы приняли нашу землю из рук стариков, одолжили её у наших детей.{1mm}Потом пришли чужие… Обманом, хитростью и подлостью теснили они нас с наших земель. И наш сахем раскрыл их обман и их ложь. Он вывел нас на тропу войны, и многие пали от рук воинов вампаноагов. Но пришельцев было слишком много. Они имели трубки из железа, и огненное зелье не кончалось у них. И на смену убитому приходило двое новых. Они заключали союзы с нашими врагами, когда им было выгодно, и разрывали их, когда было удобно. Они были глухи к мольбам стариков, плачу жен и детей, к шепоту духов… Это конец…;Так должен ли я принять протянутую руку и встать, дабы сражаться? Или все кончено и нет смысла вести проигранный бой?;"{comm}ПРИНЯТЬ РУКУ{ecomm}{say}Наши руки встречаются, и Метаком одним движением ставит меня на ноги. Он передаёт мне свой топорик взамен моего сломанного копья.<br>— Они повсюду, и лагерь не удержать! Пробиваемся к болотам!..{said}Вместе со своим сахемом направляйся {page:metacom2}{3mm} {comm}ОТКАЗАТЬСЯ{ecomm}{say}Я равнодушно смотрю в лицо сахема и качаю головой. На лице Метакома я вижу сперва удивление, а затем презрение. Он разворачивается и убегает в гущу сражения, а я остаюсь лежать, прикрыв глаза...{said}Приняв такое решение, иди {page:deathinflame1}
";Выслушай выбор гипнотизера. Но решать, что выбрать — лишь тебе.;;;;;
1;unknown;war;deathinflame1;;None;;;"$sack->drop('*G')->msg('Ближайшие 15 минут тебя тошнит от военщины, приказов, старшинства и патриотического пафоса. Распространяй упадничество и пораженчество повсюду.');";;Война — это реки крови и океаны слёз. Слёз женщин и стариков, матерей и детей. Война не имеет смысла кроме лишь убийства себе подобных, а всякое убийство противно природе человека… Так что же может заставить человека пойти против своей природы? Внезапно я понимаю и это! Вожди и Власть! Самая суть власти и вождей — это сражаться твоми руками, руками твоих братьев и убивая твоих братьев… Вот во что мы позволили втянуть себя, взяв в руки оружие и нанеся на лица свои грозную раскраску. Но довольно! Меня могут назвать трусом, сравнить с шакалом или слизняком, но я более не буду вовлечен в эту череду убийств… В пизду вождей. И войну туда же…{2mm}Пламя сначала съедает ткань одежды на моих ногах, а потом принимается за плоть. Затем моя кожа лопается, расползаясь лоскутами, сворачиваясь как лист табака, и вытекающий горячий жир дает огню новую пищу…;;{hypno_end};;;;;;
1;unknown;war;metacom2;;;;;;;Враги повсюду, и многие воины пали в этой битве. Мы прорываемся к частоколу, когда путь нам преграждают трое бледнолицых захватчиков. Я успеваю зарубить одного из них — топорик с хрустом уходит в череп и застревает там. Второго я сбиваю с ног ударом плеча, как учил меня отец.<br>— Пригнись! — слышу я крик, и у меня есть лишь краткий миг, чтобы бездумно подчиниться. Или нет?;Пригнуться? Или стоять?;{comm}Пригнуться{ecomm}Иди {page:deathgood1}{3mm} {comm}Стоять{ecomm}Иди {page:deathbad1};Выслушай выбор гипнотизера. Но решать, что выбрать — лишь тебе.;;;;;
1;unknown;war;deathbad1;;Audiomachine _ Evil Bastard.mp3;;;"$sack->drop('G')->msg('15 минут после сеанса будешь постоянно вытирать воображаемую кровь.');";;Я не пёс, чтобы исполнять команды. Я не пленник, чтобы повиноваться оклику. Я свободный вои…<br>Выпущенная из мушкета пуля разносит мне голову. Я вижу брызги крови и фонтан мозгов, а затем и своё падающее тело. Я ещё успеваю удивиться — как же так? Но потом я падаю на землю и мир кружится в калейдоскопе, пока я качусь по ней… Чернота… кажется, я просто неудачно повернут…;;{hypno_end};;;;;;
1;unknown;war;deathgood1;;;;;;;Я ныряю, и слышу грохот выстрела. Бледнолицый падает, сраженный рукой моего вождя. Метаком скалится мне, призывая двигаться дальше. Из его рта стекает струйка крови, а затем гордый сахем вампаноагов падает на землю… Пятно крови растекается по нашей земле. Огонь растекается по нашим землям. Когда падет последний наш мужчина, и мир окончательно погрузится в черноту — увижу ли я красную пелену перед глазами? Или все закончится в фиолетовой вспышке? Я не знаю…;;Дождись, пока глаза снова смогут видеть, и ступай {page:green_bb};;;;;;
1;unknown;war;green_bb;;;;;;;Сначала возвращаются запахи… Я чувствую запах дыма и пороха… Запах гари. Потом возвращается осязание. Я провожу рукой по лицу, стирая липкое. Это возвращает мне зрение. Я открываю глаза…{2mm}Месть горит, языки пламени поднимаются к небу. Я вижу чужие мачты и паруса совсем рядом, и понимаю — пушки перестали стрелять. Враг пошёл на абордаж...{2mm}... {2mm}У нас была своя жизнь, жизнь полная свободы и кутежа. Тебе не понять, сопляк! И ТЕБЕ тоже, пусть даже подобные тебе уже не носят своих фряков и париков — но нутро ваше не изменилось ни на йоту. Чёрт подери! Ты просто подумай... {2mm}Всем было плевать на твоё происхождение, если ты знал свое дело: как браться за канат и с какого конца держать саблю. Каждый знал своё место! Имел голос и долю в добыче. Кусок солоницы, да пинту рома. И никаких надутых индюков у тебя над душой, никаких жирных святош, мечтающих опустошить твой кошелёк, как заправская шлюха... Настоящее братство, где ценят верность слову, и не бросают своих. И что с того, что половина старого и нового света желает накинуть тебе петлю на шею. Вот только теперь они чертовски к этому близки! <br>{3mm}Мой пистолет даёт осечку, и уже зажмурившийся англичанин немедленно кидается на меня. Короткая стычка — я быстрее и проворнее, а значит — остаюсь живым.{3mm}— Пригнись! — слышу я рёв, и у меня есть лишь краткий миг, чтобы бездумно подчиниться. Или нет?;Пригнуться? Или стоять?;{comm}Пригнуться{ecomm}Иди {page:green_bb2}{3mm} {comm}Стоять{ecomm}Иди {page:deathbad2};Выслушай выбор гипнотизера. Но решать, что выбрать — лишь тебе.;;;;;
1;unknown;war;deathbad2;;Audiomachine _ Evil Bastard.mp3;;;"$sack->drop('G')->msg('15 минут после сеанса будешь постоянно вытирать воображаемую кровь.');";;Я не щенок, чтобы исполнять команды! И не раб, чтобы склонять свою хребтину под удары бичей. Я свободный пира…{3mm} Пуля из мушкета прошивает мне тело, я вижу фонтан крови и еще какие-то странные куски. Кажется, это были мои рёбра… Подскочивший англичанин кидает на меня презрительный взгляд, когда я еще пытаюсь поднять саблю в отяжелевшей руке.<br>— Да-да, сейчас! — он помогает мне перевалиться через борт и отправиться на свидание с водной поверхностью — вода пронзительно зеленая и такая бодрящая, а солнце горит, как золотой пиастр… Вот только эти красные пузыри всё портят… Вода над головой темнеет, становясь сперва фиолетовой, а затем я погружаюсь в черноту…;;{hypno_end};;;;;;
1;unknown;war;green_bb2;;;;;;;"Я ныряю вниз, и выпущенная пуля разрывает мне плечо, заставив упасть на палубу и скорчиться от боли. Правая рука повисает безжизненной плетью, и кровь щедро заливает мою шею…<br>Я вижу, как в ряды врагов врезается Черная Борода, словно сам дьявол, вырвавшийся из Преисподней. Топор в левой руке и сабля в правой, горящие глаза, а от его всклокоченной бороды валят настоящие клубы дыма. Я вижу, как удары сыпятся на капитана один за другим, пять штыковых, семь сабельных, попадание пули… Вот же сукини сыны, сраные англичане! И я уже ничем не могу помочь ни команде, ни капитану. Это конец, чёрт меня дери…{3mm}— Поднимайся! — орет мне Эдвард Тич, протягиваю свою широченную, как лопата, лапу, — Вставай и сражайся, разрази тебя гром!{3mm}Но какой во всём этом смысл? Мы все уже мертвы, отплясали своё, как скелет на нашем флаге. Так стоит ли продолжать эту бессмысленную агонию?
";Встать и драться? Или отказаться выполнять приказ Черной Бороды?;{comm}ПРИНЯТЬ РУКУ{ecomm}{say}Я протягиваю руку, и Эдвард Тич одним рывком ставит меня на ноги{said}Вместе с капитаном — {page:deathgood2}{3mm} {comm}ОТКАЗАТЬСЯ{ecomm}{say}Я равнодушно смотрю на протянутую руку, и вижу, как ярость на жуткой роже Тича сменяется изумлением. Что-то рявкнув и сплюнув кровью, он отворачивается, возвращаясь в бой, а я остаюсь лежать, прикрыв глаза...{said}Это решение ведет тебя {page:deathinflame2};Выслушай выбор гипнотизера. Но решать, что выбрать — лишь тебе.;;;;;
1;unknown;war;deathinflame2;;None;;;"$sack->drop('*G')->msg('Ближайшие 15 минут тебя тошнит от военщины, приказов, старшинства и патриотического пафоса. Распространяй упадничество и пораженчество повсюду.');";;Война — это развлечение королей, сводящих счеты друг с другой. Бой — это убийство одними других за черствый кусок или пару медяков, а чаще — и просто по приказу орущего офицера. Лишь драка — это честный способ показать свою силу и отстоять своё право. Но кто будет с тобой драться, салага? У них нет задачи обойтись с тобой справедливо. Их задача — заковать тебя в кандалы или отправить на свидание с Конопляной Мэри. А на права твои им насрать. Так к дьяволу этих капитанов и королей! Мы просрали эту войну и все её сражения — и я не буду убивать других парней, чтобы кто-то мог сохранить своё лицо...<br>Пламя сначала съедает ткань одежды на моих ногах, а потом принимается за плоть. Затем моя кожа лопается, расползаясь лоскутами, сворачиваясь как лист табака, и вытекающий горячий жир дает огню новую пищу…;;{hypno_end};;;;;;
1;unknown;war;deathgood2;;;;;;;— Вперед! — великан сплевывает кровь. А я внезапно понимаю, что он, весь израненный и окровавленный, до сих пор стоит на ногах и даже сейчас умудряется вести за собой команду. Пожалуй, я бы даже испытал стыд за ту слабость, что я проявил минуту назад. Но уже не успеваю… Остатки команды — пятеро, включая меня — стоят по бокам от капитана, когда на нас оказывается направлено с две дюжины свежезаряженных мушкетов. Залп. Чернота.;;Отправляйся {page:green_dresden};;;;;;
1;unknown;war;green_dresden;;Jeremy Soule _ Ultramarine Chant.mp3;;;;;Сначала возвращаются запахи… Я чувствую запах дыма и пороха… Запах гари. Потом возвращается осязание. Я провожу рукой по лицу, стирая липкое. Это возвращает мне зрение. Я открываю глаза…{2mm}Город горит, языки пламени поднимаются к небу. Я вижу рядом фигуру в платье… Женщина. Пыталась закрыть собой ребенка. Среди темных пятен, обильно покрывающих каменное крошево, среди грязных лохмотьев, в которые превратилась некогда нарядная ткань, я внезапно различаю еще несколько фрагментов — и меня скручивает от мучительной рвоты. Она пыталась… Мы все пытались...{2mm}... {2mm}У нас была своя жизнь, жизнь, полная надежд и иллюзий. Мы верили, что худшее уже позади. Что в прошлом остались голод. Что время унижений — прошло. Человека, народ и страну так легко сломить и сломать! Отними у них всё нужное, обвини во всех грехах. Заставь платить и каяться, каяться и платить… Разобщи их, заставь каждого быть самого за себя. Заставь сына стыдиться за отца. Унизь и изнасилуй женщин. Заставь детей улыбаться пришлым чужакам со своими кровавыми обычаями… Сломать легко.{3mm}Кто вернет людям веру? Вернет нации — гордость? Заставит вновь увидеть в детях не голодные рты, но будущих матерей и их защитников. Не счастье сплотит нацию, но лишь борьба! Теперь все потеряно… Город пал в одну ночь...{3mm}Я поднимаюсь и бреду по улице, везде наблюдая лишь остовы домов и тела. А потом я вижу смерть. Оскаленная зубастая пасть, круги на крыльях… Рев мотора и восемь пулеметов, готовые извергнуть поток свинца, разорвать в клочья и втоптать в ничто еще одного человека. Я вскидываю голову. Я не побегу от смерти. {3mm}— Пригнись! — слышу я четкий приказ, и у меня есть лишь краткий миг, чтобы бездумно подчиниться. Или нет?;Пригнуться? Или стоять?;{comm}Пригнуться{ecomm}Иди {page:green_ss}{3mm} {comm}Стоять{ecomm}Иди {page:deathbad3};;;;;;
1;unknown;war;deathbad3;;Audiomachine _ Evil Bastard.mp3;;;"$sack->drop('G')->msg('15 минут после сеанса будешь постоянно вытирать воображаемую кровь.');";;Я свободный человек. И я посылаю к чертям лай овчарок и любые приказы. В этом мире каждый норовит использовать тебя по своему, каждый считает себя властителем твоей судьбы и судеб миллионов других. Но нет. Я знаю про нравственный закон и звёздное небо…<br>Пристрелочно-зажигательная, бронебойно-трассирующая, две бронебойно-зажигательных и еще один трассер — патроны уложены в ленту в особом порядке, и у каждого есть своя цель и задача. Фонтанчики пыли скользят по земле, росчерки трассеров и визг рикошета… Моё тело оседает на каменные обломки, присоединившись к безмолвным жертвам этой войны...  ;;{hypno_end};;;;;;
1;unknown;war;green_ss;;Audiomachine _ Army of Kings.mp3;;;;;Я бросаюсь на землю — росчерки трассеров проходят над моей головой. А затем я слышу стрекочущий звук пулемета и звон латуни по камням...{2mm}— Встать и идти можешь? — я слышу акцент в голосе и не сомневаюсь в том, кто передо мной. Но слова звучат четко и предельно понятно, словно бы в голове.<br>— Куда я пойду? — мой собственный голос звучит устало, словно бы я три дня без роздыху носил ящики, и так двадцать лет подряд.<br>— Они всегда воюют так, — офицер кивает, и я вижу две молнии на его рукавах и воротнике. Против всех моих ожиданий они не серебрянные, а горят чистым золотом. Золотом Рейна. — Ударили наверняка. Сожгли целый город за одну ночь. Они жаждут победы, но для них это лишь вопрос цены и процентов, которые потом выплатит побежденный. Людоеды и ублюдки.<br>— Война — всегда дерьмо и смерти… — я пожимаю плечами, признавая неизбежное.<br>— Да! — мужчина кивает мне. — Но так НЕ ВОЮЮТ! Это полное шайсе, попирающее весь смысл войны. Не может быть долгом убить женщину. Нет чести в том, чтобы убить старика. Ты можешь застрелить врага — но не станешь пинать его труп. Каждому своё. И есть те, чей долг и призвание — сражаться и стоять до конца. И остальные.<br>— Так устроен мир, и нам не дано его изменить, — я отчаянно хочу, чтобы гигант опроверг меня.<br>— Ты ошибаешься! Война будет закончена не истреблением, но битвой морских исполинов, после которой никто уже не дерзнет продолжать. Мы получим оружие, равного которому нет — и положим этому конец. С твоей помощью или без тебя. Но с твоей помощью жертв и крови будет куда как меньше.<br>— А что потом? — наконец решаюсь я задать главный вопрос.<br>— А потом — новый порядок! Мой мир, в котором Слово сильного и смелого значит больше, чем грязная бумажка. Так что? Ты со мной? — Солдат внезапно протягивает мне свою огромную руку, словно предлагая подняться на ноги и дать моё собственное слово. И я оказываюсь перед выбором.;Должен ли я принять его помощь? Или отвергнуть?;{comm}ПРИНЯТЬ РУКУ{ecomm}Пожав ему руку, иди {page:green_accept}{3mm} {comm}ОТКАЗАТЬСЯ{ecomm}Ответив решительным {quot}Нет!{quot}, перейди {page:green_reject};Выслушай выбор гипнотизера. Но решать, что выбрать — лишь тебе.;;;;;
1;unknown;war;green_accept;;;;;$sack->add('GGG')->msg('Твой лимит Зеленых Камней увеличился на 1. Отметь это в своей Книжке.')->msg('Если ты намерен честно соблюдать данное слово, то ОДИН раз при следующем твоем Ранении или воздействии Пропаганды тебе будет достаточно вытащить хотя бы ОДИН Зеленый Камень в защитной Проверке, чтобы успешно пройти её.');;Я протягиваю руку, и офицер одним рывком ставит меня на ноги. Мы скрепляем наш договор крепким рукопожатием.;;{hypno_end};;;;;;
1;unknown;war;green_reject;;None;;;$sack->drop('*G')->msg('Ближайшие полтора часа тебя тошнит от военщины, приказов, старшинства и патриотического пафоса. Распространяй упадничество и пораженчество повсюду.');;— Это полная херня, — отвечаю я мужчине, — Долг. Честь. Победа. Кодекс. Всё это просто надутые пафосные слова, чтобы хоть как-то оправдать дерьмо, которое мы делаем. Просто иди нахер.<br>— За слова положено отвечать, — глаза мужчины опасно сужаются, но потом я вижу презрительную гримасу на его мужественном лице. — Но я не воюю… с побежденными. Бывай!{3mm}Он уходит, а я остаюсь лежать на камнях среди пылающих развалин. Пламя сначала съедает ткань одежды на моих ногах, а потом принимается за плоть. Затем моя кожа лопается, расползаясь лоскутами, сворачиваясь как лист табака, и вытекающий горячий жир дает огню новую пищу…;;{hypno_end};;;;;;
1;unknown;war;entry_red;;Paul Koulak _ Monte Filet.mp3;;;;;Я сижу на каменной плите между двух колонн коринфского ордера. Слева от меня белая колонна, справа — чёрная. Передо мной песчаная коса и море. Свет убывающей луны светит мне в лицо. Мою голову венчают рога, плечи мои укрывает голубой полог. Я смотрю на море, слышу, как шелестят по песку лапками огромные крабы. Они охраняют меня, переговариваясь: “Чуууу-Чооо-Чок! Дааа-Дооо-Чем!”. Я знаю их язык, и также знаю, что клешни их остры, как бритвы. {3mm}Я же охраняю Врата, сижу к ним спиной, и мне нельзя обернуться. Врата закрыты ковром с толстым ворсом, покрытым узором из цветов и трав — я знаю об этом, потому что когда ко мне приходят просить того, чтобы Врата открылись, я вижу своё отражение в глазах просящих. {3mm}Я — страж, у меня изо рта растёт алая роза, замыкая мои уста в молчании. Я чувствую, как она растёт из самого моего нутра, как стебель шипами царапает моё горло. Я — летопись войны. Моё тело покрыто татуировками и шрамами, текстом боли, ненависти и страха, рисунками чудовищных убийств и резни. Я — свиток незабываемого.{3mm}“Чуууу-Чооо-Чок! Дааа-Дооо-Чем!”{3mm}Луна затягивается тучами. Темнота наступает повсюду. Из неё рождаются семь шаров, светящихся всеми цветами радуги. Они кружат вокруг моей головы, маня, сводя с ума, заставляя раз за разом вглядываться в них и переживать вновь и вновь картины войн, разрушений, борьбы человеческих поколений.{3mm}Каждую ночь они переписывают книгу на моей коже.{3mm}Я — страж, я — молчание, я заглядываю в первый, красный, шар, и пламя охватывает меня.;;Иди {page:rainbow_red};В течение этой истории ты ОДИН раз можешь отвергнуть выбор Гипнотизера и выбрать самостоятельно (не считая случаев, где это сказано явно);;;;;
