print;athlas;story;page;image;music;label;rules;code;transfer_codes;scen;todos;actions;addons;—;«»;{comm}{ecomm}{say}{said}{page:}{3mm}{comm}{ecomm}{say}{said}{page:}{3mm};На этой странице, если ты <b>НЕ согласен</b> с выбором Гипнотизера — ты <b>можешь</b> явно сказать «нет!» и <b>выбрать другой вариант</b>.;На этой странице, если ты <b>НЕ согласен</b> с выбором Гипнотизера — ты <b>можешь</b> явно возразить «Но нет же!» и <b>выбрать другой вариант</b> действий самостоятельно.
1;common;arthur;be_a_knight;;;;;;;Как только я решаю стать рыцарем, всё вокруг преображается. И вот я стою, одетый в гербовые цвета, преклонив колено в славном замке Тинтагель, а мой король, Артур, принимает мою присягу.{3mm}“Здесь и сейчас приношу я клятву верности и служения Британии и Королю Артуру. Обещаю говорить и молчать, делать и способствовать, идти и стоять непреклонно в нужде или изобилии, в мире или в войне, в жизни или в смерти — только на благо Британии! Отныне освободить меня от клятвы может лишь мой Король, смерть или конец мира.”{3mm}Артур перекладывает меч с одного моего плеча на другое и принимает мою клятву. Что ж, теперь нам надо решить, что делать дальше. Артур спрашивает моего совета.;Поскачем ли мы в Камелот, и там соберём рыцарей как в старые добрые времена?<br> Или же соберём рыцарей в странствиях по Британии, наблюдая за ними со стороны? ;{comm}Отправиться в Камелот{ecomm}Иди {page:camelot}{3mm}{comm}Искать больше рыцарей{ecomm} Иди {page:more_knights};;;;;;
1;common;arthur;camelot;;;;;$heap->add('G');;Мы скачем в замок Камелот, и Артур призывает к себе рыцарей со всех концов Британии, которые являются вскоре ко двору. Круглый Стол вновь собрал вокруг себя избранных — самых доблестных, отважных и решительных рыцарей, готовых к подвигам. Из всех концов страны поступают вести, и вот настаёт пора решить, куда же отправиться для того, чтобына деле доказать свою верность.{3mm}В замке Доннан, в Шотландии, заточена в башне замка прекрасная леди Элейн. Днём и ночь ткёт она гобелен своего бытия, не в силах оторваться. Необходимо помочь даме в беде.{3mm}В центре Британии, в замке Антракс множество юных девиц ожидают того, что кто-то возьмёт их в жёны. Рыцари Круглого Стола нуждаются в добродетельных невестах. Кто-то должен сопроводить их из Антракса в Камелот, где будет подготовлен свадебный пир.{3mm}На побережье Ирландии, в замке Ломбард, укрепился гарнизон французских сквернословов. Всех проходящих мимо честных граждан они буквально закидывают помоями. Так продолжаться больше не может, и кто-то должен разобраться с лягушатниками.;Куда же отправиться?{2mm}Помочь леди Элейн в замке Доннан в Шотландии?<br>В Антракс за невестами рыцарям?<br> Или же победить дерзих французов в замке Ломбард на побережье?;{comm}Отправиться к леди Элейн в замок Доннан{ecomm} Иди {page:eleyn_donnan}{3mm}{comm}Найти рыцарям невест в замке Антракс {ecomm} Иди {page:antrax}{3mm}{comm}Разобраться с французами в замке Ломбард{ecomm} Иди {page:lombard};;;;;;
1;common;arthur;antrax;;;;;$heap->add('R');;Я прибываю к замку Антракс со свитой, сундуками и лошадьми. Сундуки и лошади нужны мне для того, чтобы приданное и девы могли путешествовать к Камелоту с удобством и так, как достойно для столь добродетельных людей, как они. Замок Антракс похож на монастырь. В нём управляют две сестры — Рахиль и Зут. Они ведут хозяйство и следят, чтобы девы всегда были при деле и не размышляли о пороке и грехе.{3mm}Когда я осведомляюсь у хозяек замка, что нужно для того, чтобы девы Антракса стали верными жёнами рыцарям Артура, они отвечают по-разному.{3mm}Рахиль говорит: “Если так желает Король Артур, то девы Антракса могут стать жёнами его рыцарям, но если любая из них, будучи замужем, пожалуется на своего супруга и обращение с ней, если чего-то ей будет не хватать, или она будет часто проливать слёзы из-за несправедливости, которую учинит с ней рыцарь, то тогда такого рыцаря будет ждать смерть!”{3mm}Зут говорит: “Если так желает Король Артур, то девы Антракса могут стать жёнами его рыцарям, но и сам он должен взять в жёны одну из них, прекрасную Гвениверу. Признаюсь, она уже сейчас не проявляет склонности к верности, но, наверняка, Артур сможет укротить её нрав”.{3mm}Предложение Рахиль выглядело как верная смерть для всех нас, предложение же Зут сулило казнь лишь тем, с кем будущая королева будет изменять своему Королю. Я здраво рассудил, что нужно соглашаться на Гвиневеру, и повёз её ко двору вместе с остальными девами.{3mm}Когда мы покидаем замок, всем нам является в синей утренней дымке Святой Грааль. Дивная музыка звучит повсюду. Окрылённые знамением, в предвкушении жарких ночей с юными девами, мы направляемся в Камелот.;;Иди {page:where_is_the_grail};;;;;;
1;common;arthur;lombard;;;;;$heap->add('G');;Я прибываю к замку Ломбард ранним туманным утром. Побережье выглядит недружелюбным. Первым делом я направляюсь к замку, чтобы предложить французам сдаться добровольно, покинув землю Британии. Эта идея оказывается неудачной — моих послов забрасывают камнями, а после утаскивают вглубь замка, насадив на пики. Стараясь не думать об их судьбе, я осаждаю замок и начинаю придумывать, как справиться с ситуацией. К сожалению, осада отстоит далеко от замковых стен, поскольку мощные катапульты французов позволяют им добрасывать гнилое мясо, прогнившие овощи и нечистоты. Помимо того, французская ругань, разлитая в воздухе, наполняет утренний туманы миазмами и вонью, заставляя рыцарей грустить. Мы оказываемся в невыгодном положении.{3mm}Наконец, мы решаемся на хитрость: строим огромного деревянного барсука, полого внутри, выставляем его на самом видном месте и пишем на нём по-французски “лё презент”. Купившись на нашу уловку, французы забирают барсука внутрь крепости. К сожалению, мы забываем перед этим посадить внутрь барсука рыцарей, чтобы они открыли нам ночью ворота. Мы понимаем, что потеряли слишком много времени и самоуважения в этой войне и вынуждены отступить.{3mm}Когда мы сворачиваем лагерь, всем нам является в алой утренней дымке Святой Грааль. Дивная музыка звучит повсюду. Окрылённые знамением и не побеждённые в душе мы направляемся в Камелот. ;;Иди {page:where_is_the_grail};;;;;;
1;common;arthur;eleyn_donnan;;;;;$heap->add('B');;Я прибываю к замку Доннан и ёжусь под отвратительным шотландским дождём. Как ни странно, ворота замка открыты,  я беспрепятственно въезжаю внутрь. Под древними сводами темно, но тепло, хотя сырость чувствуется в воздухе. Зато все возможные щели закрыты гобеленами — они повсюду на стенах. Я иду, продвигаясь по наитию и держась поближе к стенам. Темно, хоть глаз выколи.{3mm}Наконец, я выхожу к лестнице в башню, и вокруг меня вьётся, цепляя за ноги, овечья шерсть, а прямо под ногами лежит гобелен. Ступая прямо по нему я поднимаюсь всё выше. На вершине башни сидит дама за ткацким станком, она смотрит в окно и, кажется, не замечает меня. Я окликаю её по имени, она оборачивается, и я вижу, что она ослепла на один глаз, пока работала. Дама говорит:{3mm}— О, прекрасный сэр, я так долго ждала тебя, и полюбила ещё задолго до твоего прихода! Наконец-то я смогу оставить свою работу и жить в счастье и любви! Смотри, вот твой лик на моём рисунке! Скажи, как твоё имя?{3mm}В ужасе я понимаю, что одноглазая Элейн хочет за меня замуж.{3mm}— Я сэр Нобади, из Невервера, — отвечаю я, отступая на лестницу. Ногой я цепляюсь за край гобеленаи скатываюсь вниз. Пока я пытаюсь хвататься руками за гобелен, я стягиваю его со стен. И — чудовищно! — вижу, что в стенных нишах стоят фигуры, обёрнутые в овечью шерсть! Не иначе, как женихи Элейн.{3mm}Не помню, как я сбежал из замка, но помню, как пронзительно кричала Элейн, взывая к Никому из Ничто, думая, что я откликнусь.{3mm}Когда я сажусь на корабль, чтобы отплыть домой, то в зеленоватом тумане вечерных сумерек мне видится Святой Грааль. Окрылённый знамением и счастливый от своего удачного избавления, я направляюсь  в Камелот. ;;Иди {page:where_is_the_grail};;;;;;
1;common;arthur;more_knights;;;;;$heap->add('RRR');;Мы с Королём Артуром и нашими верными оруженосцами едем день за днём по зелёным холмам Британии. Цокают копыта лошадей. Мы ведём длительный спор о том, какие рыцари больше нужны Круглому Столу. Диалог вертится вокруг того, какое качество должно быть, в первую очередь, присуще рыцарю: ум, верность или сила. Ведь ум без верности предаст, а без силы лишь насмешит. Верность без ума неуклюжа, а без силы бесполезна. Сила без верности продажна, а без ума разрушительна.;Так какие же рыцари нужны при дворе Артура — умные, верные или сильные?;{comm}Умные{ecomm} Иди {page:wise}{3mm} {comm}Верные{ecomm} Иди {page:loyal}{3mm} {comm}Сильные{ecomm} Иди {page:strong};;;;;;
1;common;arthur;wise;;;;;$heap->add('B');;Рассудив, что умные рыцари полезнее в любом деле, чем любые иные, мы направляемся на поиски. {3mm}Долго мы едем по холмам Британии и наконец останавливаемся в замке, где живёт волшебница Моргауза. Она принимает нас приветливо и угощает множеством яств и питья. Мы с Королём Артуром благоразумно воздерживаемся от того, чтобы нажраться, как свиньи, хотя всё вокруг располагает к этому. {3mm}Хозяйка управляет замком не одна, она замужем за Синим Рыцарем. На следующий день мы становимся свидетелями того, как он решает различные вопросы крестьян, живущих у замка. {2mm}Ко двору Моргаузы приводят женщину, одетую как ведьму, и обличают её. Синий Рыцарь при нас докапывается до истины. Он развеивает предубеждения о том, что костюм есть признак ведьмы или же могут быть свидетельствами показания соседей или недругов женщины. Но всем известно, что ведьма горит, как дерево, а дерево плавает, как утка, а значит, если женщина весит как утка, то она сделана из дерева, то есть является ведьмой!{3mm}При помощи больших весов крестьяне вычисляют вес женщины и изобличают её преступления. Мы же с Артуром, впечатлённые умом Синего Рыцаря, зовём его присоединиться к нам в замке Камелот. Тогда он оставляет свою жену и двоих сыновей, а сам следует с нами. Когда Синий Рыцарь даёт присягу Артуру, при последних его словах, мы все видим образ Святого Грааля, сияющего в закатном свете.{3mm}Окрылённые и вдохновлённые увиденным, мы следуем в Камелот.;;Иди {page:where_is_the_grail};;;;;;
1;common;arthur;loyal;;;;;$heap->add('R');;Рассудив, что верные рыцари полезнее в любом деле, чем любые иные, мы направляемся на поиски.{3mm}Проезжая сквозь густой Арденнский лес, мы слышим вдалеке пение и идём на звук музыки. На поляне, полной цветов, сидят Красный Рыцарь и его дама сердца, им играют менестрели. Они воспевают подвиги Красного Рыцаря. Поют о том, что он не боялся ни чудищ, ни погоды, ни злых разбойников, ни глубоких ущелий, ни холода не боялся, ни голода, ни невзгод, ни препятствий. Пока менестрели поют, Красный Рыцарь угощает свою даму напитком, и та восхищённо ахает. Мы слышим, как Рыцарь признаётся даме в любви. Нам кажется, что мы видим перед собой воплощение верности, любви и нежности.{3mm}Артур выступает вперёд и предлагает Красному Рыцарю покинуть поляну и присоединиться к Круглому столу, взяв с собой свою прекрасную даму и сладкоголосых менестрелей. Красный Рыцарь соглашается, но дама сетует на то, что лишь на этой поляне растут волшебные цветы, нектар которых позволяет забыть о любых бедах и невзгодах. На это Артур отвечает, что жизнь при его дворе хороша, и что там она не будет знать ни невзгод ни бед. Тогда дама соглашается.{3mm}Красный Рыцарь приносит присягу Артуру, тогда мы все видим сияющий Святой Грааль, что является нам в свете солнечных лучей. Преисполненные ликования от видения, мы все вместе, с оруженосцами, менестрелями и прекрасной дамой следуем в Камелот.;;Иди {page:where_is_the_grail};;;;;;
1;common;arthur;strong;;;;;$heap->add('G');;Рассудив, что сильные рыцари полезнее в любом деле, чем любые иные, мы направиляемся на поиски. {3mm}Вечер. Мы едем вдоль болот, где силы зла властвуют безраздельно. Смеркается, хливкие шорьки пыряются по ногам наших лошадей, и мы почти отчаиваемся найти приют на ночь. Но вот за болотными огнями мы видим свет в окнах далёкого замка. Мы спешим на этот свет, и нас принимает хозяин, сэр Родерик. Он крайне нам рад и говорит, что завтра в замке свадьба, он счастлив, что на ней сможет быть сам Король Артур.{3mm}Ночью, когда мы почти уже спим, мы слышим странное пение из коридора, и решаем проверить, откуда оно раздаётся. Следуя на звук, мы доходим до башни замка и находим крепкую дверь, обитую железом. Пение, которое становится всё громче, захватывает нас, и мы падаем под двери, заснув глубоким сном.{3mm}Я просыпаюсь от громких звуков. Я привязан к стулу за праздничным столом, во главе которого сидит сэр Артур, мой король, и отвратительная на вид дочь хозяина. Она поёт, и мне кажется, что нет прекраснее на свете, чем она. Ей подпевают две её сестры. Кажется, что ничто не остановит вакханалию свадьбы, и что ничто нас не спасёт. Мой король выглядит даже счастливым, да и я, кажется, подпеваю.{3mm}Но тут прямо на стол, спустившись откуда-то с небес, прыгает рыцарь в зелёных доспехах. Он разит гостей направо и налево, никого не щадя. С размаху он срубает голову невесты, и её кровь фонтаном бьёт из шеи, заливая моего государя с головы до пят. Рядом падают и сёстры невесты. Песня прерывается. Зелёный Рыцарь разрезает наши путы, и мы немедленно покидаем замок на болотах.{3mm}Когда мы отъезжаем достаточно далеко от замка, мы спрашиваем Зелёного Рыцаря, ка кему удалось не пасть под властью чар отвратительных сестёр и их сладких песен. Рыцарь долго не отвечает нам и, наконец, мы понимаем, что он абсолютно глух.{3mm}Как только это понимание настигает нас, прямо перед нами является, будто бы ниоткуда Святой Грааль, сияя в лучах рассвета. Опьянённые этим видением, мы следуем в Камелот.;;Иди {page:where_is_the_grail};;;;;;
1;common;arthur;where_is_the_grail;;;;;$heap->add('B');;Опьянённые видением Грааля, окружённые другими видевшими Грааль в священных видениях рыцарями, мы обсуждаем за Круглым Столом, что же означало сие видение, и где же нам стоит искать настоящий, истинный Грааль.{3mm}Синий рыцарь говорит, что Грааль, должно быть, хранится у Мерлина, но тот давно уснул на коленях волшебницы Вивианы, и, чтобы добраться до того места, где она расчёсывает его седые волосы, нужно принести обильные жертвы у древнего Стоунхэнджа и пройти по границе жизни и смерти.{3mm}Красный рыцарь говорит, что Грааль хранится в пещере Иосифа Аримафейского, охраняемой ужасающим чудовищем, и днём и ночью готовым растерзать путников, но что он знает, где живёт мудрец, у которого можно попросить совет и древний антиохийский артефакт, который поможет сразить зверя.{3mm}Зелёный рыцарь говорит, что Грааль, должно быть, у леди Нимуэ, владычицы озера. Известно, что в это озеро издревле выкидывали всё, чему не находили применение, и оно прорастало травой, которую едят дивные коровы Нимуэ, пасущиеся на заливных лугах вдоль озера.;"Так где же искать Грааль?
";"{comm}Очевидно, у Мерлина{ecomm} Иди {page:merlin_grail}{3mm} {comm}Очевидно, что у Иосифа Аримафейского{ecomm} Иди {page:joseph_grail}{3mm} {comm}Очевидно, что у Нимуэ{ecomm} Иди {page:lake_grail}
";;;;;;
1;common;arthur;merlin_grail;;;;;$heap->add('RR');;Решив последовать совету Синего Рыцаря, известного тем, что он знает то, о чём другие даже боятся догадываться, и ходит, где ему вздумается, мы направились к древнему сооружению Стоунхэндж. Там Синий Рыцарь рассчитал фазу луны, нашёл у местных жителей чёрного барана, и, когда лунный свет кругом осветил центр площадки, а мы стояли по зодиакальным домам возле дольменов, Синий Рыцарь зарезал барана, собрал кровь в жертвенный кубок и воззвал к духам умерших.  {3mm}Духи слетелись на зов и витали вокруг кубка, наполненного кровью. Тогда Синий Рыцарь спрашивал их, по очереди, не видел ли кто-то Мерлина, не знает ли, где его найти. За каждый ответ он давал отвечавшему духу каплю крови. Но ни один дух не знал ответа, и Синий Рыцарь приказал им всем покинуть круг. Духи повиновались.{3mm}Мы были опечалены неудачей, но Синий Рыцарь сказал, что ключ и врата всё равно здесь, на этом самом месте, просто нужно использовать иной ритуал. Тогда он сам выпил жертвенной крови, произнёс что-то о времени и пространстве и вонзил кинжал себе в сердце, после чего исчез. Мы не знали, что и думать, но ни один из нас не двинулся с места. {3mm}Луна ещё не зашла, когда Синий Рыцарь вновь вступил в круг, как будто ниоткуда. Он держал Грааль в своих руках, и сказал, что нашёл его у Мерлина, в складках одежд, и что тот пребывает в вечном сне, а прекрасная волшебница Вивиана неустанно рассчёсывает волосы мага. Удачно, что так, ведь она не могла оторваться — тогда бы Мерлин проснулся! Вот почему Синему Рыцарю удалось так легко свершить задуманное.{3mm}Закрыв Врата, мы направились с вновь обретённой святыней в замок Камелот.;;Иди {page:grail_get};;;;;;
1;common;arthur;joseph_grail;;;;;$heap->add('G');;Решив последовать совету Красного Рыцаря, известного тем, что он умел находить общий язык с разными странными людьми, мы направились к пещере Иосифа Аримафейского. По дороге мы остановились в доме у странного колдуна, повелевавшего ветрами. Он постоянно носился туда-сюда по своему замку, распекая своих многочисленных детей, но был достаточно гостеприимен, и угощал нас, как подобает угощать Истинного Короля и его свиту. Красный Рыцарь вступил в переговоры с Хозяином-Колдуном, и тот согласился помочь.{3mm}Подробнейшим образом описал нам Хозяин-Колдун страшного зверя, что ожидает нас у пещеры Иосифа, но наказал он нам также не бояться зверя, поскольку есть управа и на его острейшие зубы и на чудовищные когти и на богохульный рык. Хозяин вручил нам мешок со священным артефактом из Антиохии и сказал бросить его в чудовище, досчитав до трёх (не до пяти!), но ранее не бросать и не оставлять по дороге и не развязывать в порыве скудоумия и непослушания старшим. Отблагодарив хозяина, мы взяли мешок и отправились к пещере.{3mm}Неописуемо ужасный зверь поджидал нас, но мы бросили в него мешок с антиохской святыней, как только досчитали до трёх (не до пяти!), и зверь был повержен. Ликуя, мы вошли в пещеру Иосифа Аримафейского и долго блуждали там, пока в недрах не обрели Грааль. Выбравшись из лабиринта пещер, мы поскакали в Камелот с вновь обретённой святыней.;;Иди {page:grail_get};;;;;;
