print;athlas;story;page;image;music;label;rules;code;transfer_codes;scen;todos;actions;addons;—;«»;{comm}{ecomm}{say}{said}{page:}{3mm}{comm}{ecomm}{say}{said}{page:}{3mm};На этой странице, если ты <b>НЕ согласен</b> с выбором Гипнотизера — ты <b>можешь</b> явно сказать «нет!» и <b>выбрать другой вариант</b>.;На этой странице, если ты <b>НЕ согласен</b> с выбором Гипнотизера — ты <b>можешь</b> явно возразить «Но нет же!» и <b>выбрать другой вариант</b> действий самостоятельно.
1;common;bran;test_myself;;;;;;;Круг на полу, зола для знаков, зеркало. Сначала я применю уравнение развертки Гибсона, а потом… Так. Кажется, я не забыл ничего, можно начинать! {3mm}Так! {3mm}Так. Можно начинать. Можно… {3mm}Я чувствую, как тошнота подкатывает к горлу. Чертов трус! Каждый раз, когда я подхожу вплотную к неведомому, меня охватывает эта мерзкая нерешительность. Я очень устал и чувствую себя старым и больным. Нужно присесть на минутку. {3mm}Я нервно сглатываю.<br>;Может быть, лучше еще раз все внимательно перечитать, пересчитать и перепроверить? <br> Или пора уже взять себя в руки и перестать искать оправдания!;{comm}Пересчитать еще раз{ecomm}{say}Я решаю прислушаться к мудрости старой пословицы, которая предлагает делать семь замерок перед отрезанием. В конце концов, днем раньше, днем позже — эксперимент от меня никуда не денется. {said}Вернись к записям и выкладкам {page:book}{3mm}{comm}Решиться и начать{ecomm}{say}Хватит ходить вокруг да около и искать оправдания собственной нерешительности. Решил — надо делать, и пусть будет что будет! Человек с девизом {quot}Как бы чего не вышло{quot} не может быть великим магом!{said}Решившись, иди {page:experiment_oops};;;;;;
1;common;bran;ravens_attack;;;hades, +B;;$sack->add('B');;Черт, черт, тысячи чертей и еще один маленький черт! Опять все впустую! <br>Опять / Все / Не сложилось!{3mm}Меня окончательно покидает чувство Присутствия, и в голову ударяет обида. Месяц тщательнейшей подготовки! Все ингредиенты. Верное место и время… Я не знаю, что могло пойти не так!{3mm}Я сажусь на пол и прижимаюсь спиной к сырому камню стены. Сквозняк приятно обдувает разгоряченный лоб. Я медленно и глубоко дышу, чтобы успокоиться. Оказывается, это не горечь поражения у меня во рту — просто мерзкое послевкусие эликсира. <br>Что ж. Во всяком случае, на этот раз он пришел…  (Кыш!) {3mm}То есть, я не могу быть уверенным, что именно он, но кто-то точно пришел. (КЫШ! Я сказал! Улетай!) Осталось заинтересовать таинственного джентельмена настолько, чтобы он снизошел до разговора. Сколько всего можно узнать! У каждого великого мага прошлого был свой дух-помощник: у Джона Кобба — Силунн, у Дисглейрио — Бледный Лось, у Бедивера Белла… {3mm}Нет, ну это же невыносимо! Это мои яблоки, понимаешь?! Мои! Глазные! И у меня на них пока еще планы!{3mm}Сначала был один наглый ворон, но сейчас в пустые окна старого дома влетает все больше и больше птиц. Они хватают меня за края одежды, клюют и каркают как-то по-особенному — издевательски. Что происходит? Я ничего не понимаю, откуда все это воронье? Такое ощущение, что они не просто напали, а хотят от меня чего-то вполне определенного. Мне кажется, я читал о воронах в какой-то книге совсем недавно...;Должен ли я попытаться вспомнить прочитанное?    <br>Или лучше поверить птицам и позволить им вести меня? ;{comm}Попытаться вспомнить{ecomm}{say}Я же знаю, что хотят от меня все эти птицы! Знаю, только забыл! Надо только вспомнить! Сесть, сконцентрироваться и вспом… Ай! Зараза! Проклятье, еще один палец бинтовать! Нет, положительно нельзя сконцентрироваться в этом воронятнике! Прочь отсюда! {said}Отправляйся напрягать память и лечить палец {page:forget_smth}{3mm}{comm}Довериться птицам{ecomm}{say}Ну ладно, ладно, ваша взяла, я поверю вам! Что вы предлагаете? Вот ты, самый крупный и нахальный, который сейчас сел на вешалку возле двери и громко каркнул — ты хочешь, чтобы я следовал за тобой? Ну ладно, иду, только пальто накину.{said}Следуй за вороном {page:practice_e};;;;;;
1;common;bran;forget_smth;;;;;;;С трудом разгоняя птиц, я выбегаю из дома и еще некоторое время несусь по дороге прочь от особняка. Мне вослед несется раздраженное карканье, но кажется вороны махнули на меня крылом и преследовать не собираются — и то ладно. {3mm}В растерянности решаю прогуляться и подумать. Вороны…  Ах, точно! Король-ворон! Какой-то бродяга на площади в Кингсгроув пытался продать мне книгу, якобы написанную Королем-Вороном лично. Может ли это быть совпадением? Конечно может. Скорее всего, так и есть, но я привык доверять своей интуиции. Хорошо бы найти этого бродягу и расспросить. ;Не знаю только... {3mm}Стоит ли мне искать его самому? <br>Или лучше отправить на поиски Лира? ;{comm}Искать самому{ecomm}Иди искать {page:vinculus}{3mm} {comm}Отправить на поиски слугу{ecomm}Отправляй, а сам направляйся {page:childermas};;;;;;
1;common;bran;childermas;;;;;;;На следующий день я отправил Лира в город. Слуга вернулся под вечер — мокрый, задумчивый и с выражением лица еще более мрачным, чем он носит обычно. Вместо отчета он протянул мне колоду гадательных карт и кивком предложил выбрать одну. {3mm}Я пожимаю плечами и вытаскиваю карту — на ней башня и ворон, номер восемнадцатый. Странно. Должен быть шестнадцатый. Эту колоду Лир нарисовал сам, и я отлично ее помню. Тащу еще одну — ворон и башня, номер девять… Что?!{3mm}Я обескураженно смотрю на Лира, а он криво ухмыляется мне в ответ: — “Продолжайте!”<br>Я вырываю колоду у него из рук и начинаю перебирать: ворон и башня, ворон и башня, ворон на всех картах!{3mm}Оказывается, Лир нашел бродягу, но тот умудрился исчезнуть. {3mm}“Он исчез, — Лир смотрит на меня совершенно серьезно. — И когда я говорю “исчез”, я имею в виду “исчез”, сэр. У меня из рук. Я попробовал найти его с помощью карт и вот, что вышло.”{3mm}Что это за человек? Я не про исчезновение, Господь с ним, — что за человек сумел так просто уйти от Лира? Занимательно! У меня, кажется, есть идея, как это выяснить!;Стоит ли мне попробовать узнать о нем с помощью магии? <br>Или стоит сначала посоветоваться с кем-нибудь более опытным, чем я сам? ;{comm}Выяснить с помощью магии{ecomm}{say}Дело тут явно выходит за границы того, что принято считать обычным и нормальным, а значит, и методы тут нужны соответствующие.{said}Отправляйся вершить колдовство {page:experiment_oops}{3mm}{comm}Спросить совета{ecomm}{say}Я не настолько самонадеян, чтобы считать себя всеведущим и всемогущим. В такой ситуации лучше спросить совета более опытного человека. И я даже знаю, кого именно. {said}Иди {page:letter};;;;;;
1;common;bran;vinculus;;;sirens, +R;;$sack->add('R');;На следующий день я отправился в город в надежде найти давешнего бродягу. Слишком долго искать не приходится: ноги сами приносят меня к нужному месту.{3mm}“Эй, сэр! Хотите купить рукопись Короля Ворона? В отличной сохранности, только в паре мест поцарапана!” {3mm}(вот и он!){3mm}“Уже хочу! А еще у меня есть пара вопросов, к вам, сэр! Надеюсь, вы не затруднитесь мне на них ответить!”{3mm}“Ответы, сэр? — Бродяга улыбается, обнажая черные кривые зубы. — У старого Брина есть для вас кое-какие ответы...”{3mm}Внезапно он с нечеловеческой силой хватает меня и прикладывает спиной о стену, так что затылком я прикладываюсь о кирпичи. Я пытаюсь вырваться, но он держит меня за плечи, как в тисках. {3mm}“Он идет! — кричит старик мне прямо в лицо. — Скоро вы получите все свои ответы, сэр! Король возвращается! Слышите меня? Возвращается домой, чтобы навести порядок в доме! О! У него для всех есть подарки, сэр! И огромный, полный мешок ответов!”{3mm}Я смотрю прямо в его глаза и вижу башню. И воронов, которые кружат вокруг… Он еще что-то говорит, но я почти не слышу его и не чувствую хватки. У меня такое чувство, что эта башня…{3mm}…{3mm}Кажется я потерял сознание. {3mm}Потрясающе! Я не понимаю, что происходит, но ЧТО-ТО происходит. И это Потрясающе! У меня, кажется, есть идея, которая поможет мне узнать больше!;Стоит ли мне попробовать обратиться к помощи магии? <br>Или стоит сначала посоветоваться с кем-нибудь более опытным, чем я сам? ;{comm}Выяснить с помощью магии{ecomm}{say}Дело тут явно выходит за границы того, что принято считать обычным и нормальным, а значит, и методы тут нужны соответствующие.{said}Отправляйся вершить колдовство {page:experiment_oops}{3mm}{comm}Спросить совета{ecomm}{say}Я не настолько самонадеян, чтобы считать себя всеведущим и всемогущим. В такой ситуации лучше спросить совета более опытного человека. И я даже знаю, кого именно. {said}Иди {page:letter};;;;;;
1;common;bran;practice_e;;;eol, +B;;$sack->add('B');;Я вздыхаю и отдаюсь на волю ворон, позволяя им тащить меня как щепку в потоке. {3mm}Птицы бьют меня крыльями, тянут за одежду и ощутимо толкают меня на север. Не могу сказать, как долго это продолжается, но в конце концов они выводят меня, измученного и обкарканного, к старому дубу на перекрестке. {3mm}И что теперь? Я несколько раз обхожу дерево кругом, оглядываюсь, рассматриваю кору, но не нахожу ничего достойного внимания. Кажется, воронье меня разыграло!{3mm}Я устало прислоняюсь к дубу и закрываю глаза…{3mm}“Джоон! Эй, Джон! Проснись!”{3mm}Я чувствую, как кто-то трогает меня за плечо. Я что, задремал? <br>Передо мной стоит совершенно невероятный щеголь, с ярко-рыжими волосами, одетый в старомодный синий камзол с какими-то кружевами, кистями и аксельбантами. {3mm}“Как хорошо, что ты проснулся, Джон! Я пришел, чтобы помочь тебе!”{3mm}“Помочь… В... чем, сэр?” — у меня странно путаются мысли.{3mm}“Помочь тебе найти ответы, Джон! Мне так больно смотреть, как ты мучаешься. Как не спишь по ночам! Мне так больно слышать, как скрипят твои бедные прекрасные мозги! Но не волнуйся! Я принес тебе то, что ты хочешь больше всего на свете — ответы! Смотри — жестом фокусника он вынул из воздуха туго набитый мешок, перевязанный веревкой, — вот тут у меня полный мешок ответов! И все они твои!”{3mm}“И… что вы за это… хотите… сэр...” — мне дурно и я чувствую себя совершенно больным. {3mm}“Абсолютно ничего, Джон! Я делаю это просто из симпатии к тебе! Бери! Главное, не доставай все ответы из мешка одновременно: слишком много ответов — очень вредно для головы!”{3mm}“Я...” {3mm}Я прихожу в себя под тем же дубом. Вокруг ночь. Кажется, я проспал около пяти часов. Или не проспал? Судя по тому, что ответов в голове не прибавилось, мешок я так и не взял. Запоздало вспоминаю о коварстве фей и думаю, что это, наверное, к лучшему.;Но как поступить теперь? {3mm}Может быть попробовать вызвать таинственного гостя еще раз прямо здесь? <br>Или лучше вернуться домой и попробовать поговорить на своей территории? ;{comm}Попробовать вызвать прямо сюда{ecomm}Узнай, что из этого вышло, перейдя {page:call_here}{3mm}{comm}Попытаться из дома{ecomm}Отправляйся домой, {page:call_from_home};;;;;;
1;common;bran;call_from_home;;;cyclop, +G;;$sack->add('G');;Я возвращаюсь домой и сразу бегу в кабинет. Мною владеет азарт — я знаю (я почти уверен), где тебя искать, Гость!{3mm}Большое зеркало принимает меня с привычной легкостью. Но вместо знакомой мне тропы я оказываюсь в какой-то пещере. Где? Что происходит? <br>Я растерян и зол. Этого не должно происходить. Видимо, от волнения я потерял концентрацию и сделал что-то не так, хотя само действие уже стало для меня почти рефлекторным. Где-то наверху есть световой колодец. Очень жаль, что я не умею летать.  Я оглядываюсь вокруг — ни одного зеркала, конечно же. Просто огромный каменный мешок.  {3mm}Свет ведет себя странно, словно кто-то сверху иногда заглядывает в колодец, закрывая его собой. Начинаю нервничать. Кажется, нужно выбираться отсюда как можно быстрее. Но, как назло, нет ничего подходящего. {3mm}Внезапно я слышу сверху треск и сразу за ним чудовищный, прибивающий к земле бас, от которого у меня начинает вибрировать желудок: “КТО ТЫ? ТЕБЕ НЕЛЬЗЯ. ЗДЕСЬ БЫТЬ.”{3mm}Я в панике мечусь по пещере. Что-нибудь! Хоть что-нибудь зеркальное!{3mm}“КТО ТЫ. ТАКОЙ?”{3mm}Я Джон Нордгейл, чародей, но я совершенно не хочу отвечать тебе, кто бы ты ни был. Я хочу убраться, и как можно быстрее…{3mm}“Я СЪЕМ. ТВОЮ ЖИЗНЬ. СКАЖИ. КТО ТЫ?”{3mm}Вот оно! Осколок обсидиана, черный, достаточно гладкий, чтобы я мог увидеть в нем свое отражение. Один шанс. Только бы не промахнуться… <br>В голове мелькает безумная мысль — подняв голову, я кричу во всю глотку: “Я просто безымянный раб!!”{3mm}Зеркальная чернота обсидиана поддается. Я чувствую свободное падение, словно лечу с высокой башни.{3mm}…{3mm}Я прихожу в себя на полу кабинета. На лбу кровоточащая ссадина — кажется, меня с силой выбросило из зеркала, и я ударился об угол стола. Я улыбаюсь. Я живой безымянный раб! И ничего не понимаю. Хотя одна мысль все-таки есть. ;Но я сомневаюсь:{3mm}Должен ли я сейчас идти до конца?<br>Или лучше посоветоваться с кем-нибудь знающим? ;{comm}Идти до конца{ecomm}{say}После того, что я прошел, после той передряги, из которой я выпутался, я просто не имею права отступать!{said}Вперед, к новым знаниям, {page:experiment_oops}{3mm}{comm}Посоветоваться с кем-нибудь знающим{ecomm}{say}Я совершенно не хочу попасть в переплет, который будет еще хлеще, чем тот, откуда я с таким трудом выбрался! Нужно обратиться к мудрости более знающего человека{said}Отправляйся писать ему письмо {page:letter};;;;;;
1;common;bran;call_here;;;;;;;Не буду медлить! Невежливо обрывать разговор на полуслове, а откладывать продолжение — еще хуже! Но как быть? У меня же нет с собой ничего подходящего для ритуала! {3mm}Ну и к черту! Будем импровизировать! {3mm}Первым делом я вырываю небольшую ямку в земле под дубом. Так… Меда и муки, конечно, нет. Есть… желуди! Желуди будут вместо хлеба (на всякий случай пробую пожевать молодой желудь. Невкусно, но хотя бы жуется — сойдет). <br>Воды я зачерпываю в ближайшей луже (Господи, благослови Йоркшир и его погоду!)<br>Теперь самое важное! Некоторое время я тоскливо обшариваю карманы, но не нахожу ничего острого. Наконец собираюсь с духом, глубоко вдыхаю и…{3mm}АААААРРГХ!!{3mm}Я сжимаю и разжимаю руку с надкушенным запястьем до тех пор, пока несколько капель крови не падают в ямку. Тогда я закрываю глаза и произношу слова. {3mm}Когда я снова открываю глаза, вокруг меня уже совсем другой пейзаж. Я стою в огромном поле люпинов, которые сейчас, в ночи, кажутся совешенно черными. Моего таинственного гостя с мешком нигде не видно, но вдалеке я вижу темную фигуру человека в плаще и с черными волосами, закрывающими лицо. {3mm}Я собираюсь окликнуть его, но внезапно понимаю, что это не человек, а высокая черная башня, которая находится от меня гораздо дальше, чем я сначала подумал. {3mm}Снова начинают каркать вороны. Я делаю шаг и  {3mm} все пропадает так же резко, как и появилось. {3mm}Видимо, желудей оказалось маловато. Не будем требовать от них невозможного — желуди сделали все, что могли. А вот я способен на большее! ;Я лишь немного сомневаюсь:{3mm}Стоит ли мне продолжать одному?<br>Или лучше посоветоваться с кем-нибудь более опытным, чем я сам? ;{comm}Продолжать в одиночку{ecomm}{say}Если уж с желудями я добился того, чего добился, мне осталось всего ничего до истинного откровения!{said}Вперед, к новым знаниям, {page:experiment_oops}{3mm}{comm}Посоветоваться с кем-нибудь знающим{ecomm}{say}Не нужно переоценивать себя, самодовольство в нашем деле — вещь крайне опасная! Нужно обратиться к мудрости более знающего человека{said}Отправляйся писать ему письмо {page:letter};;;;;;
1;common;bran;letter;;; +B;;$sack->add('B');;Большая часть моих современников, называющих себя волшебниками (при всем моем уважении), не более чем фольклористы-любители. К тому же, узнав о том, что я задумал, они скорее всего посоветовали бы мне уехать в деревню, побольше гулять и пить что-нибудь от нервов. {3mm}Единственный человек, который мог бы помочь в моем деле — мистер Бернард Блэк из Лондона. “Величайший маг современности”, как обозначил Блэка некто Дж. Э. Милдред в предисловии к его “Краткой истории английской магии”.  Рекомендация крайне сомнительная, но сама книга оказалась добротной и полезной, а сам Блэк — человеком, по видимому, знающим. {3mm}Несколько поколебавшись, я отправил в Лондон письмо с описанием всех моих обстоятельств. {3mm}И вот сегодня я наконец-то получил ответ. “Дорогой мистер Нордгейл! С величайшим интересом я прочел ваше послание...”{3mm}Так-так! Блэк предлагает мне приехать к нему в Лондон и поговорить лично. Пишет, что впечатлен и что готов многому меня научить. Я в сомнениях. ;Стоит ли мне согласиться на предложение мистера Блэка? <br>Или лучше не откладывать все на несколько месяцев, а попробовать сейчас?;{comm}Стать учеником мистера Блэка{ecomm}{say}К чему откладывать, я же именно этого хотел! Срочно брать билет до Лондона и отправляться учиться!{said}Дорога в Лондон ведет тебя {page:pupil_2}{3mm}{comm}Справлюсь со всем сам!{ecomm}{say}Ничего, в этот раз я умнее, и не повторю старых ошибок. Мне вполне по силам справиться самому, прямо здесь и сейчас! Так вперед же!{said}С боевым настроем отправляйся {page:experiment_oops};;;;;;
1;common;bran;experiment_oops;;; +G;;"$sack->add('G')->drop('BR')->msg('В течение ближайших 1.5 часов на тебя действуют следующие эффекты: <br>— ты спотыкаешься и падаешь каждый раз, когда спускаешься с любой возвышенности (включая крыльцо домика).<br>— ты не берешься ни за какое дело, кроме посещения туалета, в одиночку, обязательно делаешь это вместе с кем-то.');";;У меня получилось! {3mm}Я стою на вершине гигантской темной башни, которую сам построил из старых темных слов. Слов, которыми уже много сотен лет никто не пользовался, наконец-то они пригодились мне для стройки. Я все сделал верно. Сегодня отличный день для английской магии — день, когда она вернется домой. {3mm}Над моей головой кружит туча ворон. Их карканье и хлопанье грыльев звучат оглушительно. Они как рев бури или рокот штормового океана. Но это ничего! Вороны здесь по делу! Они — его посланники и слуги. Они всегда там где он. {3mm}Вдохнув полные легкие я начинаю кричать в черноту его имена: <br>Джон Аскгласс! Безымянный Раб! Бриндевинн Бран! Король-Ворон!  {3mm}Я слышу оглушительный треск, словно кто-то решил разорвать само пространство прямо передо и мной. И затем я вижу прямо перед собой фигуру. <br>Это высокий мужчина в темном плаще, похожем на воронье крыло. Длинные черные волосы падают ему на лицо. Он стоит совсем рядом со мной на узкой площадке башни. <br>Долго, очень долго я смотрю на него. {3mm}Затем он подходит вплотную и толкает меня вниз. {3mm}Я лечу в море ворон.;;{hypno_end};;;;;;
1;common;bran;pupil_1;;; +R;;$sack->add('R');;Нужно признать, что Джон Нордгейл производит на меня хорошее впечатление. Но все-таки, мне очень трудно поверить, что он действительно знает все то, что он, по видимому, знает. Все еще подозревая какой-то обман или насмешку, я продолжаю засыпать его вопросами. {3mm}Конечно, я пытаюсь подловить его, но вместе с тем, его взгляд на вещи начинает действительно увлекать меня. Поэтому, когда Нордгейл вдруг вскакивает с кресла и очень злым голосом заявляет, что не намерен продолжать в том же духе, это становится для меня полной неожиданностью. Почему так? Мы же беседовали вполне мирно?..{3mm}Мне вдруг становится страшно, что этот человек действительно встанет сейчас и уедет в свой Йоркшир, оставит меня наедине с одиночеством и хлопаньем вороньих крыльев в ушах. {3mm}Видимо, этот страх читается на моем лице, потому что Нордгейл так же быстро успокаивается и садится обратно. Я извиняюсь перед ним и стараюсь выразить ему свою симпатию так, как только умею. {3mm}За разговором мы проводим весь вечер. Нордгейл безусловно талантлив, но ему не хватает терпения. Не хватает выдержки и навыка серьезной научной работы. Ему нужен наставник, иначе рано или поздно он просто погубит себя. И хорошо, если только себя. {3mm}Наконец я соглашаюсь считать мистера Нордгейла своим учеником. Не скрою — ко взаимному удовольствию. {3mm}Так проходят три месяца. Все это время Нордгейл уговаривает меня провести ритуал и призвать Короля обратно в Англию. Мне стоит больших усилий сдерживать его. Я уже совсем не сплю и держусь только на эликсирах и остатках воли. Как я могу рассказать ему, что давно все придумал, но этот ритуал, скорее всего, станет для нас смертельным? Я боюсь, что для меня он точно смертелен… {3mm}Но сегодня я решился. Я чувствую, что человеческий язык начинает подменяться во мне этим чужим каркающим наречием. Я уже часто вставляю странные слова в разговор — они проникают в мою речь, как воры проникают в большой дом. Я очень боюсь. И мне кажется, что времени совсем не осталось. {3mm}Я рассказал Джону о своем проекте. Все как есть, ничего не скрывая. Рассказал и о том, что мы можем умереть. Кажется, его это не пугает. А зря. {3mm}В ответ Нордгейл предложил мне свой вариант ритуала. Он выглядит безопасным, но очень трудоемким и кажется, даже он сам не верит в его успех. Хотя, если я кое-что добавлю к нему, он может и сработать...;Меня разрывали сомнения: {3mm}Попробовать более безопасный вариант? <br>Или рискнуть и провести опасный ритуал? ;{comm}Безопасный ритуал{ecomm}{say}Наши жизни слишком ценны для магической науки, чтобы так рисковать ими! Лучше более сложный, но более безопасный ритуал.{said}Отправляйся готовить ритуал {page:ritual_safe}{3mm}{comm}Опасный ритуал{ecomm}{say}Конечно, мистер Нордгейл талантлив и образован, но ему все еще не хватает опыта, и его безопасный вариант, если в нем не просчитана какая-то мелочь, может стать еще более смертоносным. Лучше уж взять мой — его опасность известна, вымерена и выверена. И лучше пусть он пройдет под моим контролем{said}Вперед, {page:ritual_unsafe};;;;;;
1;common;bran;pupil_2;;; +R;;$sack->add('R');;Мистер Блэк поначалу производит на меня удручающее впечатление. Каким-то образом ему удается выглядеть напыщенным и испуганным одновременно. Кажется, он не доверяет мне или считает, что я выдаю себя за кого-то другого. Под конец старик устраивает мне настоящий экзамен, откровенно пытаясь на чем-нибудь подловить. Сначала я стараюсь отвечать вежливо, но со временем раздражение берет верх. <br>С трудом сдерживая себя, я поднимаюсь с кресла и говорю, что приехал сюда не для того, чтобы пройти аттестацию и что, если он, мистер Блэк, намерен продолжить в том же духе, то я предпочту сегодня же вернуться в Йоркшир и не отнимать более его драгоценного времени!{3mm}На лице старика появляется такая гримаса испуга, что весь мой гнев мгновенно проходит. Блэк рассыпается передо мной в извинениях. Говорит о том, что невозможно в наше время встретить настоящего волшебника, и какое счастье доставляет ему возможность поговорить о магии с человеком, который по-настоящему понимает, о чем идет речь, а не просто спит с вежливым видом. По нему видно, что он говорит вполне искренне. {3mm}Я возвращаюсь и мы просиживаем за разговором весь вечер. Рассказы о моих опытах пугают Блэка, но видно, что он всерьез заинтересован. Я поражен тем, как много он знает. А еще больше тем, что он не использует и крупицы своих знаний на практике. {3mm}Ко взаимному удовольствию мы договариваемся работать вместе. {3mm}Так проходят три месяца, в продолжение которых я стараюсь подбить старика на эксперимент, а он последовательно находит причины, для того, чтобы все отложить. Мой ритуал башни Блэк свысока осмеял как нелепый и самоубийственный. Что характерно, теперь я вижу, что он и вправду был нелепым и самоубийственным. Так что я склонен доверять опыту старика, хотя иногда мне кажется, что его осторожность граничит с обычной трусостью. {3mm}В конце концов мне удается убедить Блэка, что тянуть дальше бессмысленно и лучшего варианта, чем есть сейчас, у нас уже не будет. {3mm}Я наконец понял причину, по которой Блэк стрался как угодно оттянуть эксперимент —  ритуал, о котором он только сейчас рассказал мне, был абсолютно точен, но при этом чудовищен и грозил возможной гибелью одному из нас, если не обоим. <br>Мой же вариант выглядел безопасным, но чрезвычайно трудоемким, и в его эффективности я был совершенно не уверен.{3mm}Я предложил старику провести его ритуал в одиночку. Говорил, что готов рискнуть, но не хочу подвергать опасности его жизнь. Однако, Блэк неожиданно для меня уперся и заявил, что ритуал будет проведен с его участием или не проведен вовсе. <br>;Меня разрывали сомнения: {3mm}Попробовать более безопасный вариант? <br>Или рискнуть и провести опасный ритуал? ;{comm}Безопасный ритуал{ecomm}{say}Я так долго шел к этому — не хватало еще упасть в пропасть в самом конце пути. Пусть это будет трудно, пусть это будет долго, но я должен это сделать!{said}Отправляйся готовить ритуал {page:ritual_safe}{3mm}{comm}Опасный ритуал{ecomm}{say}Я так долго шел к этому, и не могу отступить из-за опасности в самом конце пути. Путь мага всегда опасен, особенно когда он пролегает в неизведанных и опасных областях. Я проведу этот эксперимент, с мистером ли Блэком или без него!{said}Вперед, {page:ritual_unsafe};;;;;;
1;common;bran;ritual_safe;;;lestrigon, +G;;$sack->add('G');;"В тоннеле, составленном двумя зеркалами, отражается бесконечный строй наших двойников — мы разошлем их на поиски. {3mm}Я не знаю, сколько придется ждать, но если есть тропа, которая ведет к Королю-Ворону, то рано или поздно наши отражения ее отыщут. Я отправляю своих двойников на север, а мой коллега — в противоположное зеркало. {3mm}Вскоре тоннель пустеет. Последними уходят ближайшие отражения. Я пододовигаю два кресла, и мы начинаем ждать, сидя лицом к зеркалам и спиной друг к другу. {3mm}…{3mm}Я просыпаюсь от стука в стекло. Это вернулся один из двойников. Я. Судя по отросшей щетине, меня не было несколько дней.  Жестами я приглашаю себя следовать за мной... от этого чувства раздвоенности меня начинает мутить. Страшно хочется пить и кружится голова, но отвлекаться сейчас нельзя — кажется, двойник что-то нашел. Я бужу своего коллегу и беру его за руку, после чего отражение втягивает внутрь нас обоих. {3mm}Теперь мы идем. цепочкой: впереди мой двойник, затем я, а за мной — мой коллега. Я не запоминаю дорогу — это и невозможно, потому что реальность вокруг нас плывет и меняется. Наконец мы останавливаемся. Перед нами длинный мост, дальнего конца которого я не вижу. Двойник останавливается перед ним и жестом показывает, чтобы мы проходили вперед. Пожимаю плечами: вперед, так вперед. {3mm}Я успеваю сделать несколько шагов, когда вдруг слышу позади вскрик и звук глухого удара. Оборачиваюсь и вижу, как мой коллега грузно оседает на пол. За ним с окровавленным камнем в руке стою я сам. На моем лице, как шрам — страшная улыбка людоеда, а за спиной, уходя в бесконечность и загибаясь невозможной восьмеркой, стоит ряд моих зеркальных двойников. {3mm}Я разворачиваюсь и бегу по мосту прочь. Двойники кидают камни мне вслед. ""Тот кто ведет войско, должен стать мостом, — успеваю подумать я, прежде чем камень бьет меня в затылок. — Я стану мостом.""{3mm}…{3mm}Я прихожу в себя на поле люпинов, которые в темноте кажутся почти черными. Ощупываю голову — пальцы становятся влажными от крови, но, кажется, череп цел. <br>С трудом поднимаюсь на ноги. Поворачиваюсь. И иду к башне. <br>";;Дорога к башне ведет {page:raven_king_prophecy};;;;;;
1;common;bran;ritual_unsafe;;;scilla, +G;;$sack->add('G');;Сон и реальность находятся так близко друг к другу, что обычно мы даже не замечаем, как попадаем из одного мира в другой. Но на на самом деле, между сном и явью есть узкий коридор, ширина которого примерно равняется ножу, а длина — чуть больше одной человеческой удачи. {3mm}Мы идем, стараясь занимать не больше места, чем потребовалось бы тысяче ангелов для танца. Я впереди аккуратно распарываю лезвием белые нитки, которыми подшиты вселенные. Мой коллега позади ловит на лету шум наших шагов. {3mm}Нам нельзя шуметь. Потому что нам нельзя здесь быть. Стоит нам допустить, чтобы наши тела произвели хоть один звук, и они набросятся на нас: либо жадные пасти сна схватят нас своими кошмарными зубами, либо реальность затянет в водоворот, чтобы никогда не выпустить. И то и другое означает одно — хотя, я и не знаю, что именно.  {3mm}Мы почти прошли. Я уже вижу впереди поле люпинов, которые кажутся в темноте совершенно черными. <br>Я делаю последний шаг, но понимаю, что его звук больше никто не подхватит — две наших удачи в сумме дали только полторы. {3mm}Сухими больными глазами я смотрю назад, туда, где медленно зарастает трещина между сном и явью. Я надеюсь только на то, что ему достанется забвение. Мы оба были готовы к смерти ради ответов, но что, если ответы окажутся дешевле той цены, которая за них заплачена?{3mm}Я разворачиваюсь. И иду к башне. <br>;;Дорога к башне ведет {page:raven_king_prophecy};;;;;;
1;common;bran;raven_king_prophecy;;; +BBB;;$sack->add('BBB');;Он стоит совсем рядом со мной на узкой площадке башни. Долго, очень долго я смотрю на него, но не могу промолвить ни слова. {3mm}“Не мучай себя, чародей. Его нет, — у Бриндевинна Брана усталый и совершенно человеческий голос. — Ты и есть мое заклинание. Ты носишь мои слова, просто не понимаешь, что они означают. Я вернусь через тебя. Теперь иди, куда, хочешь.”{3mm}Он снова опускает волосы на лицо, и оно становится неразличимым в темноте. Через некоторое время я понимаю, что его уже нет на башне. {3mm}Мне нужно что-то сделать. {3mm}Я делаю шаг.<br>;;{hypno_end};;;;;;
