print;athlas;story;page;image;music;label;rules;code;transfer_codes;scen;todos;actions;addons;—;«»;{comm}{ecomm}{say}{said}{page:}{3mm}{comm}{ecomm}{say}{said}{page:}{3mm};На этой странице, если ты <b>НЕ согласен</b> с выбором Гипнотизера — ты <b>можешь</b> явно сказать «нет!» и <b>выбрать другой вариант</b>.;На этой странице, если ты <b>НЕ согласен</b> с выбором Гипнотизера — ты <b>можешь</b> явно возразить «Но нет же!» и <b>выбрать другой вариант</b> действий самостоятельно.
1;unknown;sandbox;green_ships_2;;;;;;;Нижние снуют в медном нутре. Обслуживают прожорливую Махину. Следят, дабы Молохи не оставались без Даров. Бронзовые туши громограсных исполинов и мельчайшие части медных узоров натерты их руками до блеска золота. Отсюда я никогда не услышу этого, не коснусь своей дланью их поверхности, и они не ответят мне напрямую. Но они будут петь песнь битвы по моему Слову. Они будут танцевать в том ритме, что я задам. Путь длится уже пол-Махакальпы, и многие реки уже пересохли — но не Мрмк. Эта река — мой Дом. И мой род будет силен. <br>Мы разбили ракшасов. Мои руки сокрушили раджу обезьян. Моя быстрота превзошла короля червей! Агрессоры щелкают бичами. Их задача — поддержать порядок в Доме и порядок среди нижних. Так было и так будет. Один из них приближается ко мне — но я не слышу почтения, когда он кружит в своем танце Доклада. Взмах лезвий — у Махины появился новый слуга, а у нижних — новая пища.<br>Мой взмах длится лишь одну кшану, но даже самому сильному арию нужны все шесть рук, дабы вести Дом к иным берегам. Своенравный Мрмк начал рыскать, поводя своим бивнем. Кшану спустя я взял все Ветви обратно в руки. Но этого хватило. Мрмк сошел с пути Махаяны нашего Махараджи... ;;{hypno_end};;;;;;
1;unknown;sandbox;green_ships_3;;;;;;;Мрмк рванулся из узды, и Агрессор закружился в пируэте. Я слышу, как дрожат его колени, как волны радостного предвкушения и пробегают по его хребту. Я чувствую запах его страха — он опоздал с докладом, Дом и сам уже почуял победу. Прервав, отдаю команду, запустив цепь. Ревет Махина, а нижние верещат, предвкушая скорую добычу… Трусливые глупцы. В этом бою не будет добычи, будет лишь слава, что не померкнет и за шесть Махакальп…<br>Исполинский Змей давно уже таился и следил за нами. Но я помню пророчество и знаю, что нужно делать. Мой голос разносится по Дому, и вслед за этим могучие орудия, Молохи войны, шесть с гладким нутром и двое закрученных, произносят свое Слово...   ;;{hypno_end};;;;;;
1;unknown;sandbox;green_ships_4;;;;;;;Зализать раны! И вперед. Только вперед, и стоять до конца! Отвратительные во всех своих проявлениях, какофония беспорядочных звуков, они должны были дать нам новых сил. Стать нашими… Склониться перед силой. Принять порядок вещей. Родить сыновей, что продолжат путь, пока вращается Колесо и стоит Лабиринт.<br>Лезвия к Лезвиям, как подобает Танцующему. От отца к сыну. По Слову, и долгу, где Сила и Ветви суть одно. Они презрели все это. Они смеялись. Они были голодны. Они были готовы. Пожрать всю Вселенную, чтобы она стали ими. Поглотить нижних, выпить агрессоров, одного за другим. А потом — потом разорвать и меня. <br>Я знал, что так было предсказано. И я был готов. Там, где след Махаяны потерян — там несет воды свои величайшая из рек, Мрмк, новая Ваджраяна, несокрушамая, как дух Танцующего. Это будет славная охота! Выждав еще кшану, я ударил...  ;;{hypno_end};;;;;;
1;unknown;sandbox;green_ships_5;;;;;;;Я кружусь в водовороте. Я танцую танец последней битвы. Мы ждали ее, и знали, что Колесница Мертвецов однажды пересечет свой путь с моим Домом. Так было предсказано. Сыны рождались, жили и умирали ради этого момента. Я знал, что одержу победу. Танцуя, я смеялся над пророчеством, предрекавшим гибель мне и иным, и тем, кто внизу, и тем, в чьих руках Бичи. Такова цена Ветвей и Лезвий.<br>Но чтобы править Мрмк — нужны все шесть рук. Мое тело заливает горячая крави — на этот раз моя собственная. Плоть обожжена небесным огнем проклятого Микоида, жилы горят от яда Змея, трусливой гадины, только и способной прятаться в глубинах и жалить вновь и вновь. Смеюсь, уже зная, что я мертв. Яд медленно разливается по телу. Это была славная битва. Она стала нашей последней. Никто не бежит смерти! <br>Удар о твердь раскалывает Мрмк на дюжину частей. Аррргх! Арьяварта, Нордика и Верхний кружат в бесконечном калейдоскопе. Путь завершен...;;{hypno_end};;;;;;
1;unknown;sandbox;blue_exodus_1;;;;;;;<div class=epigraph>Груды каменьев и блоков разбитых -<br>Вот вавилонской гордыни итог{semi}<br>И ядовитая плесень на плитах<br>Тлеет смертельным огнём вдоль дорог.<br><br>Грязные русла мосты перекрыли,<br>Нить паутины связала химер{semi}<br>Бурный поток разложившейся гнили<br>Льётся из хаоса липких пещер.</div>{3mm}Я припадаю к одному из витиеватых щупалец улья, и жукосок разливается по телу. Возможно, в последний раз я чувствую его. Улей останется здесь, когда все мы уйдём, он не может жить в движении, потому что движение означает и время. Фрнф’R’Кот всегда будет везде и нигде, и не со мной, потому что я отправляюсь в путь к ничтожному где-то, обещаясь забыть необъятность и холод моего мира.{3mm}Я облизываю губы, усы, лицо, слизываю капельки жукосока с подшёрстка. Я поднимаю глаза к третьему горизонту и начинаю просчитывать маршрут. Когда все девять фигур складываются в нужный фрактал, я привычным движением позвоночника отправляю импульс пространству, и оно раскрывается в фантасмагорическую картину моего пути.{3mm}Как же красиво! Ньярли нигде нет, хотя наши пути всегда пересекались. Фиолетовый свет заливает мне глаза, переливаясь оттенками ультрамарина и индиго, наконец, приобретает цвет моих глаз. Я могу бежать и знаю, что осколки будут ранить конечности, а отравленный воздух портала непременно проберётся хотя бы в первое лёгкое. {3mm}Мне странно покидать мир совершенного одиночества, хотя он и испорчен зловонием чужих мыслей.;;{hypno_end};;;;;;
1;unknown;sandbox;blue_exodus_2;;;;;;;<div class=epigraph>Блеск и упадок, страданья и крики,<br>Ширясь, безумие чертит круги,<br>Толпы молящихся странны и дики,<br>Мерзостный запах туманит мозги.<br><br>Тощие кошки сбиваются в орды<br>В тёмных аллеях при свете луны{semi}<br>Адской гримасой кривятся их морды<br>И завывания всюду слышны.</div>{3mm}На меня наваливается груз отвратительных размышлений. Кто-то постоянно транслировал этот сигнал, пока он не разрушил само основание наших конструктов и не проник в Мёд Фрнф’R’Кот. Откуда-то подступает вода, и острия пути становятся куда более непроходимыми, впиваясь в подушечки стоп. А ведь я пока только переношу тело, что будет с разумом, если даже проекция так мучительно медленна?!{3mm}Когда всё стало разрушаться, первым, что ощущалось, была потеря контроля. Мысль и действие перестали быть одним. Я больше не мог оказываться там же, где был мой разум.{3mm}Я сосредотачиваюсь на перемещении, словно тону в киселе, каждая фракция которого остра, как бритва. На меня смотрят тысячи глаз, пронизывая холодом тело. Каждый шаг нужно отдельно просчитывать, чтобы не оступиться. Цифра за цифрой. До вершины ещё далеко. Я останавливаюсь, чтобы ещё раз облизаться. Если шестое чувство не обманывает, то вскоре я окажусь на холме.;;{hypno_end};;;;;;
1;unknown;sandbox;blue_exodus_3;;;;;;;<div class=epigraph>Улицы в зарослях дикой крапивы,<br>Мыши летучие носятся в них{semi}<br>Как отступающий враг молчаливы<br>Ржавые цепи мостов разводных.{3mm}Башни согнулись от лунного света,<br>Ямы залиты болотной водой{semi}<br>Ветер завоет, и вместо ответа -<br>Дьявольских кошек пронзительный вой.</div>{3mm}Восемь из пятнадцати горизонтов заполнены мерзким жёлтым сиянием. Я стою на пике понимания, и теперь втягиваю в себя личность, примеряя её в тело. Третий горизонт пока чист, я не опаздываю. Но Ньярли мог бы быть побыстрее. Кто бы мог подумать. Мой мохнатый друг оказался жизнеспособнее многих в своей убогой простоте, когда настал кризис. Его воображение вдруг проснулось и он стал конструировать для нас - НАС! Скотина, он всегда был предателем Истины! - новые горизонты и эти тягучие, многосекундные порталы, делящие нас на части.{3mm}Я раньше не рассматривал вариант, что Ньярли просто так шёл к тому, чтобы стать властелином этого умирающего мира. Вдруг жёлтые вспышки гнилостной обыденности - всего лишь приём, чтобы мы покинули свои Столпы?{3mm}Кажется, всё собрано. Чешусь.;;{hypno_end};;;;;;
1;unknown;sandbox;blue_travel_1;;;;;;;"Сосредоточившись на начертании символов, я транслирую в бортовой журнал. Ушки, бедные ушки мои, мне больно делать это каждый раз, но кто, если не я?<br><br>{quot}Я, Z’Катцен, пятый своего имени, заверяю своим именем эти строки.<br>С тех пор, как мы убили бестий, прошло 10 световых лет. Вчера закончились последние запасы пищи. Мы доедали жилистые крылья проклятых краснозадых птиц, проклиная их и Глрф’Рн’Йолли за его любовь к музыке сфер. Было известно, что приближаться к астероидной цепи опасно, но сладкие трансляции цветов и звука увлекли нас, и, прежде всего, этого глупца.<br>Сейчас я вижу перед собой, как я вонзал иглы своих мыслей в плоть, и это оскорбляет меня. Стать зависимым от еды - что может быть унизительнее? Убить ради пищи - что может быть глупее?<br>Мы должны были предусмотреть то, что мы находимся на самом краю обитаемых миров, что наш сигнал никогда не достигнет Мудреца, покинувшего нас. Мы должны были ждать дома, а теперь нет такого маяка, который привёл бы его к нам, а нас к нему. Столпы остались позади, и мы не можем выстроить новых без жрецов.
Зачем мы съели жрецов?..<br>Это безумие. Мы обречены.{quot}<br><br>Конец записи.

";;{hypno_end};;;;;;
1;unknown;sandbox;blue_travel_2;;;;;;;"Я облизываюсь. Усики, бедные мои усики. Мог ли я представить, что буду сидеть и слизывать жукосок с усиков? Жукосок есть теперь только в нас самих… <br>“Я, Z’Катцен, пятый своего имени, заверяю своим именем эти строки.<br>С тех пор, как мы убили бестий, прошло 11 световых лет. <br>Мы должны были не ждать, должны были управлять птицами. Должны были заставить их размножиться, приумножиться, совершить отвратительные акты плотского соития, должны были подумать о том, что тело не вечно, как разум…<br>Мы были горды, мнили себя всесильными, но чем дальше мы от дома, тем ближе к гибели, растворению во всеобщем…<br><br>МРЯЯЯЯУУУУУВИИИИИИИИИИИМРЯЯЯВССС<br><br>...мы были горды, мы не хотели запятнать себя мыслями о низменном. Мы думали, наши навигаторы справятся. Но здесь магнит...и даже мой вопль не дойдёт до Вселенной, он поглотится, станет такой же музыкой, как то, что мы приняли за песню.
Мне снилась еда в форме сплюснутого овала с треугольником на одном конце и мигающими кружками на другом. Со стороны мигающих кружков овал был надрезан, и еда сплёвывала пузыри. Овал был покрыт полупрозрачными треугольничками, заходящими один за другой. Если бы их соскрести...там холодная, сочная плоть, я знаю….<br><br>МЯЯЯЯЯЯЯЯЯЯЯЯЯЯяЯЯЯЯЯЯЯЯЯЯВСУУУУУЙЙЙЙЙПППРРРР<br><br>...я заметил, что начинаю становиться жилистым...кости...удлинняются…”<br><br>Конец записи.";;{hypno_end};;;;;;
1;unknown;sandbox;blue_travel_3;;;;;;;Лапки, бедные мои лапки...я пью сок с них, я...я бегал по острым кристаллам, я кричал и посылал лучи во все стороны, я истоптал поверхность вдоль и поперёк, я съел…<br>...я съел навигатора. Я ничтожен и предал. Улетаю к кораблю.<br><br>“Я, Z’Катцен, пятый своего имени, заверяю своим именем эти строки.<br>С тех пор, как мы убили бестий, прошло 15 световых лет. <br>Я разучился считать.<br>Это конец.<br>……………………………..<br>Послушайте, как я пою.<br>Придите, придите.<br>Слушайте внимательнее.<br>Я здесь, придите ко мне.<br>;;{hypno_end};;;;;;
1;unknown;sandbox;blue_ilion_1;;;;;;;Мудрая говорила устами её, громогласно и чётко, и каждое слово врезалось в мою память навек.<br><br>“Мироздание опирается на Столпы. <br>Столп есть, одновременно, понятие философии, природы бытия и формы этого бытия. Это мысль, вытянутая в пространстве-времени, которую столпник может направить в любую точку. Так, вместе со столпом и самим собой, столпник совершает перемещение, контролируемое силой его разума, одновременно пребывая в теле и вне его.<br>Существование внутрительное чуждо местам у Столпов. Любой столпник индивидуален и фрактален. Неповторим в рисунке. Может быть спроецирован многократно во Вселенной без потери своих личностных качеств, то есть рисунка. Отделённая же от столпника идея способна жить отдельно от прародителя, всецело повторяя его в мельчайших деталях.<br>Столпов существует великое множество, по числу идей существующих в пределах Мироздания, и каждый из них я храню дома. <br>Выбрав меня, ты выберешь причастность любой и каждой из этих идей.”<br><br>Я часто заморгал. Любое слово, сказанное ею, тотчас обращалось в плоть, и я узрел то, чего совершенно не понимал. Видения страшили меня, и я медлил с ответом.;;{hypno_end};;;;;;
1;unknown;sandbox;blue_ilion_2;;;;;;;"Мы встретились вновь у ворот древнего города, и Мудрая сказала: “Существуют два способа изменить мир: с помощью пера (опираясь на идеи) или меча (используя силу). Кто избрал перо, тот вразумит тысячи тех, кто привык орудовать мечом”. У меня не было пера, но я мог писать слова собственным языком.<br>Войско расположилось лагерем на равнине, и был бы бой, но я решил, что не будет мудро бросать всё войско на неприступные стены, но следует договориться о том, чтобы вернули мою любимую в целости, и тогда бы мы могли примириться. Не взирая на то, что сама Э. желала мира более всего другого, её Совет отказался окончить дело примирением, и требования наши не были удовлетворены. Числом наше войско превосходило войско осаждаемых, но стены города были столь высокими, гладкими и скользскими, как лёд на солнце, что никто не решился дать сражение. <br>С другой стороны, в тот вечер мы рассудили, что можем предпринять более или менее отдаленные походы на соседние города, не снимая осады.<br><br>Когда совет был окончен, Мудрая вновь явилась мне и сказал: “Не следует силой открывать ящик, если ты не знаешь, что внутри”. В ту ночь она делила со мной ложе.<br>Поутру я шагал бодро и уверенно, будто у меня была какая-то цель. Я вдруг почувствовал, как оковы упали, как сдвинулась завеса, скрывавшая от меня красоты мира. Теплый воздух воодушевлял меня; я чувствовал невероятный прилив сил, мурашки пробегали по спине, и колени дрожали. Таинственный ритм отзывался в моём дыхании и шагах, я словно парил, мне чудилось, будто неизвестный фокусник, дергая за невидимые ниточки, управляет моей жизнью. И я был согласен, и видел в этом великое счастье.";;{hypno_end};;;;;;
1;unknown;sandbox;blue_ilion_3;;;;;;;Я задал Мудрой вопрос о том, откуда она привела свои корабли, полные столпников, готовых рвать за неё всё живое, но сражавшихся, не покидая своих мест, где-то там, далеко и издалека. Она отвечала, благоволя мне и думая, что её рассказ побудит меня согласиться с её ликом Э.<br><br>“Там, где начинается Мироздание и стоят Столпы, их хранят существа, разум которых подобен иглам. Он остр и тонок. Множеством оттенков от фиолетового до голубого переливаются две их звезды. Им ведомы тайны пространства, которыми я одарила их, они называют меня Мёдом Фрнф’R’Кот, почитая за благо. Каждый из них подключён ко мне, и я слышу их голоса, сок же моих вен струится в их жилах, а потому я вольна призвать любого, когда захочу, и говорить с ним. Я никогда не призываю их вместе, потому что им претит общество друг друга.<br>Лазурноглазые, они не могут призвать меня сами, только могут знать, близко ли я или далеко, облизывая лапки. Когда я ближе, они спят на спинах, а когда далеко - свернувшись клубком. Они взывают через своих жрецов, и я откликаюсь. На самом деле нам не так уж необходимо взаимное присутствие, лишь соприкосновение разумов. Но они верят в моё возвращение и воплощение через них.<br>Они возводят Столпы, и каждый из них - Столп. Так что они живут везде, по всей Вселенной. Можно сказать, что моё войско - нигде.”<br><br>Лучше бы она не отвечала: я слишком много понял. Она же поняла, что я понял, раньше меня. Потому что я был к ней подключён.<br><br>Уже много лет подряд я сплю на спине.;;{hypno_end};;;;;;
1;unknown;sandbox;blue_ships_1;;;;;;;Он был плоский, как иные миры и мысли, огромный, как гора, и стоял на самом пике, балансируя на точке опоры. Корпус был собран из Столпов, переливался космическим синим цветом и отражал бирюзовые блики подступающего бурного океана. Начинался шторм, призванный жрецом R’Китти, чтобы смыть скверну наших пространств. <br>Вместо того чтобы принять которую-нибудь из форм прежних строений, Монитор презрел любое с ними сходство, и даже можно сказать, что он совершенно им противоположен во всех отношениях. Судно, которое будет летать по воздуху, вероятно, не удалится настолько от общей идеи, как подводный монитор, прорезающий или ныряющий в наступающих волнах. Он уничтожает даже различие между силою 100-переменного Столпа Разума и Великим Разумом R’Кот. <br>Одним словом, монитором обозначается новая эра в истории миров. Я бегу внутрь.;;{hypno_end};;;;;;
1;unknown;sandbox;blue_ships_2;;;;;;;...Парю посреди нигде, позволив Монитору поймать тонкое равновесие в потоках эфира. Чернота пугает, являя собой подлинное ничто. Так не должно быть, но так есть. Ультрамарин и индиго уступили место самому отсутствию цвета. Должны беречь силы. Молния имеет электрическую природу — мы храним оставшиеся её запасы в банках. Огромный Монитор спит, и лишь Избранным дано вести его и хранить покой остальных.<br>— Дрейдис-контакт ! — мрякнул R’Кет. Импульс доходит мгновенно, но куда больше уходит на то, чтобы осознать значение этого предупреждения. Перевернувшись, скольжу к Пирамиде. Око отзывается любопытством и, не дожидаясь дальнейших команд, поворачивается к отметке.<br>Чудовище появилось, кажется, из самых глубин Бессмысленной Бездны. Уродливая призма, увенчанная темным бивнем... Короткий импульс вдоль хребта, и Лучезарная Дельта сужает поле, переходя к самой сути вещей. Подавление. Пожирание. Вертикаль. Головы и хребты. Мириады созданий кружат в бешенном водовороте вокруг ужасающего исполина. Словно уловив внимание, Левиафан начинает рыскать. На миг линии хтонического монстра и Монитора сходятся, и чудовище вздрагивает в предвкушении...;;{hypno_end};;;;;;
